Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,02/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Gambia, The",GMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.191216154,3.050497817,2.873488176,1.862,1.252641855,0.086818727,0.802214336,-0.405520162,1.224861792,5.970064196,0.116143677,0.918740856,0.124970206,-0.187400535,-0.958617055,-0.221508618,-1.071931394,0.691312137,0.441598291,4.826780643,4.453087478,1.342929308,0.885295183,1.422598197,1.301604126,0.983368797,1.25614806,1.451720973,2.820470737,6.073226367,5.558710413,5.161411923,7.406433371,3.751799555,5.772566095,5.220410852,7.798790956,6.102565555,4.532849255,2.720243094,2.406600848,2.559216532,2.910478884,4.968005048,1.871885281,-0.122824068,-0.077172636,0.361846809,2.018463805,
Guinea-Bissau,GNB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,-0.11928166,,0.034791319,,0.194030811,,,0,0,1.653681528,1.00099924,0.62967931,0.069030437,0.413479127,0.220509219,0.827997818,0.812754019,2.576073212,1.393105603,0.182497208,0.015750083,0.380889298,4.274461445,2.134646239,0.325634875,0.189713802,0.100850271,0.85254521,0.840806547,0.360685296,1.481344947,3.022293113,2.696893903,0.766788557,2.284740036,3.090536018,2.278269929,0.669638224,1.877977539,2.738717598,1.772795812,1.207065495,1.162158676,1.409573186,
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,-0.490043636,1.015924097,1.170052323,4.312322273,3.927972267,7.368396568,1.799758683,0.497340901,1.00860946,9.876772457,37.26105619,4.467705406,16.39251783,16.85947721,89.4756129,161.8237506,12.08386943,74.12389917,24.84168907,14.77053652,64.38410045,17.89914523,27.76057529,7.729147203,9.360005331,4.654782916,9.507021305,-4.019628417,10.88795533,16.77450655,9.259521503,4.400504042,2.65669888,0.772319265,1.770270206,0.480381944,2.474177761,2.947239815,
Greece,GRC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.380521486,0.287833767,0.325723122,0.277431676,0.26428619,0.084134149,0.97904395,1.06976312,0.966790232,1.125144814,1.182481048,0.993380506,0.798271759,0.888144876,1.009995314,0.934738698,0.835408645,1.040321979,1.189332278,0.949866217,1.026651139,1.079479843,0.984300467,0.89790318,0.841324904,0.769296149,0.725345058,0.687354356,0.049297861,0.058019271,-0.006297723,0.001469452,0.022219552,0.697334053,0.893030378,0.277857743,1.97989469,0.614485752,1.617512411,0.838271128,0.17802117,0.379499532,0.676552212,1.227902587,1.137975798,0.64547015,1.382292201,1.693439959,1.846265988,
Grenada,GRD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,-0.139870909,1.5851021,0,0,0,1.514721619,1.896762233,1.923958155,2.451051676,2.388982828,6.84724045,6.338483009,3.92083714,4.629317275,5.078528158,7.280580708,6.535620326,5.939836767,5.838510312,4.623176306,8.541765313,10.91832091,8.620548563,7.193118422,11.2880785,10.08424305,15.08695255,10.85166345,10.08917551,12.85058859,20.63505764,16.32403088,13.29698086,7.836552794,5.477153937,3.936812274,8.863829898,11.40936199,15.37860195,10.69424192,12.31824849,12.96438643,
Greenland,GRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.544117647,1.440951229,0.75667444,1.354507187,1.49928836,2.194245591,0.28634915,1.779034695,2.095344707,1.695013424,1.405054133,1.476619176,0.884478635,0.497237547,0.401267155,0.635694422,0.951332233,2.120151366,4.207048066,0.905986176,0.623519206,0.964268101,0.901268293,1.25000631,0.502186066,0.513121288,0.490595257,3.549179704,6.941303683,5.047380675,-4.088377139,-5.007241077,-4.894960576,0.088918349,1.341107037,1.984464064,2.101467878,2.518679963,1.91920669,1.845709218,2.045570719,2.391489461,2.507793264,2.512744522,1.985216051,1.843449419,1.710512051,1.339723489,1.340165686,
Guam,GUM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,3.360716953,-0.865094841,0.876022026,2.670595533,0.313396879,0.161684211,1.10245577,-0.392261466,0.792774316,0.110895727,0.097519114,-0.31169556,0.9197787,0.967302453,1.025753046,0.399343044,-1.78341022,1.226762555,0.507491554,-0.542420167,1.992020504,3.540553303,39.24532674,15.31376091,19.72544728,11.97181358,8.363977607,6.941311125,6.132141946,6.621039183,9.41532519,7.863317837,6.004422604,3.512483084,3.80800361,9.310438944,7.021134708,8.757712483,9.285366325,7.956052111,8.710092329,9.580655651,9.711827812,6.712837722,7.725068317,4.306866134,4.641921016,9.207445887,30.43331456,
High income,HIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.442288258,0.423589906,0.416323801,0.432447149,0.466210964,0.432747899,0.315848649,0.395679274,0.404856054,0.441869201,0.528602665,0.648695726,0.624061468,0.479230335,0.524079176,0.329780731,0.59497234,0.91074864,0.930637325,1.081299436,1.165291161,0.732916887,0.67350529,0.793156036,0.847617921,1.055393281,1.164038308,1.474106007,2.471110507,3.832766311,5.114397551,2.676457841,2.090138892,1.77453699,2.15180226,3.393020213,4.555285715,5.899002666,3.903068192,2.263424119,2.761060702,3.219631529,2.674247192,2.678433172,2.452461811,4.263375758,4.188238364,2.597855707,1.098736094,
"Hong Kong SAR, China",HKG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.310842894,1.328940298,1.934150952,3.378214364,1.634358506,3.755561085,1.983182441,1.741393983,2.606510823,2.876963757,2.460700348,6.642274628,3.830308867,3.825604668,3.842693267,-0.748526727,4.597169468,12.34593391,8.338914607,2.967123171,4.257305423,1.147554431,3.728188495,5.757705527,5.76380202,4.295359422,6.54918287,6.409906616,8.253702417,15.29571207,41.065121,18.47173606,4.056439138,11.50504198,13.12493728,22.56050489,23.20071329,29.35811583,30.57063384,25.3569802,36.17476202,38.68402954,28.51437199,27.87752022,44.55079338,58.51874996,41.53178714,36.79293716,23.83982516,
Honduras,HND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.161825726,1.012311902,0.373599027,0.723287711,-0.111164814,0.622775801,0.38946589,0.533093757,0.424571267,0.795647756,0.146163459,-0.089023086,0.323449867,0.469095834,0.416046848,0.521018777,0.528370971,0.62434161,0.818267236,0.938821097,0.883605842,1.120751033,0.962841512,0.54194173,0.749631536,0.935025979,1.743039209,2.117794834,1.555053545,3.699419137,4.926833341,4.095057184,3.695331225,4.793037837,6.752282191,6.214406049,6.618787693,7.876878447,8.707925258,3.389872002,3.834605747,5.886801112,5.836094927,5.778627102,8.629014199,6.275950434,5.28156557,4.112230061,6.018331958,
Heavily indebted poor countries (HIPC),HPC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.667148705,1.749723141,1.659619881,1.730457812,0.706974931,0.633124836,0.810032886,0.362088205,0.727427325,0.739532104,0.773240993,0.453953474,0.486680167,0.202189291,0.235377745,0.59733741,-0.008604951,0.439891524,0.250493756,0.208551261,0.371062361,0.259247129,0.487620249,1.002416059,1.041736451,1.31942842,1.518343013,2.230358911,2.62574757,2.963925001,2.554460185,3.100228722,3.534198751,3.600814924,3.3952886,3.276662706,3.456511174,4.147964655,4.509728421,3.603913868,4.981535534,5.337909373,5.689262887,5.484017808,4.346475688,4.531640376,3.59773869,3.803164386,4.194172359,
Croatia,HRV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482004587,2.077277014,2.500606702,3.942651745,6.216717682,4.876890883,4.245800532,3.556687799,5.264934432,3.108795762,3.953394567,6.538588229,7.589151528,7.38074428,5.104533233,2.38113484,2.273462651,2.593352803,1.614466042,6.869639009,0.320950194,3.613241481,3.688492663,2.106486931,
Haiti,HTI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.845410628,0.937155458,1.091393828,1.49528706,1.404314364,0.387437628,0.885096701,0.844772967,1.026483269,1.11049417,0.939442116,0.563742058,0.48026048,0.518600641,0.245567669,0.244849209,0.207937877,0.228604924,0.386391845,0.342074781,0.258373748,-0.051820324,-0.097469269,-0.149075037,-0.129177258,0.26303505,0.141013913,0.119798541,0.28894367,0.722241315,0.335116718,0.122343104,0.164161431,0.466168005,0.166774067,0.603198143,3.376642332,1.265860297,0.455063921,0.84241387,2.687789865,1.583113282,1.977024185,1.908274755,1.128147925,1.211279831,1.316078506,4.45751966,1.087100437,
Hungary,HUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.207168424,3.819114425,5.855999936,2.650386603,10.34804782,7.048915981,8.80421055,6.696509727,6.897764049,5.819155704,7.551293738,5.38897593,4.873871925,4.365235461,24.33126182,16.16124191,50.46318126,47.49558474,-2.135265715,-15.8387855,7.611791333,8.439810181,-2.648715545,9.291560482,-4.229059865,54.64872629,-8.501631297,-41.45757871,
IBRD only,IBD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.679507264,0.749960545,0.407588563,0.745319142,0.668550279,0.815896751,0.459919509,0.487873428,0.627712327,0.519795774,0.543748215,0.67493575,0.573159462,0.504515369,0.473180801,0.519519406,0.471993752,0.487642707,0.754190824,0.759159761,0.670668671,0.977143371,1.146320606,1.531159041,1.917983654,1.948264568,2.263993019,2.841092597,2.937414234,3.208122303,2.718863062,2.857767251,2.595136688,2.424207824,2.849175282,3.188025078,3.540196573,3.952303558,3.71378676,2.587945283,3.072311779,3.095710837,2.683529584,2.699067918,2.400100551,2.40557402,2.156462194,1.864959377,1.905884796,
IDA & IBRD total,IBT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.798706936,0.861588624,0.554096721,0.849506794,0.666008334,0.793771877,0.493499188,0.497588393,0.617400576,0.528509252,0.49176204,0.624301513,0.538650238,0.476797993,0.446821637,0.520269302,0.44094237,0.494372773,0.718061319,0.786334109,0.655932872,0.943081712,1.128639036,1.527132129,1.888435353,1.888669265,2.188698174,2.73994958,2.831628656,3.089134114,2.62894617,2.767645367,2.543228549,2.394376384,2.793507563,3.140969308,3.485827098,3.914301723,3.699831118,2.60313867,3.065816839,3.113634054,2.710823981,2.708621517,2.394383173,2.407550295,2.150619287,1.906821457,1.94081784,
IDA total,IDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.482419568,1.62628049,1.388442193,1.524503069,0.6495813,0.664711689,0.698334397,0.559381237,0.551314065,0.592955512,0.101595994,0.353846463,0.342859855,0.291396654,0.251550673,0.526020911,0.191026356,0.547523582,0.42205675,1.032098622,0.507773524,0.61536864,0.924317897,1.474645656,1.4541592,1.029645061,1.113589312,1.263392225,1.345310007,1.508108172,1.462151809,1.569412475,1.8997227,2.024764072,2.094390651,2.534318975,2.80612597,3.409450194,3.507157836,2.810787504,2.972615538,3.379920954,3.106398553,2.841508328,2.318165599,2.432490612,2.07447439,2.477578293,2.426115686,
IDA blend,IDB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.472516623,1.601636081,1.755178961,1.965681056,1.03970033,1.138434671,0.739821267,0.852861581,0.548932701,0.686672004,-0.24521071,0.447082523,0.393796063,0.557949361,0.346197389,0.830049075,0.333247813,0.863120939,0.691860422,1.954824682,0.754051105,0.884986435,1.0427186,1.808327704,1.967855077,1.263356078,1.185701619,1.078426019,1.002557319,1.206770313,1.088078739,0.970632086,1.758876335,1.576549,1.378793983,2.563786325,2.666446168,3.104754781,2.982893953,2.640185334,2.044686579,2.377485461,1.728682582,1.454151569,1.276570707,1.175452787,0.720524539,1.80389039,1.60654363,
Indonesia,IDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.588733533,3.204251727,2.305232252,3.570275713,0.705825551,4.241288511,2.005921431,0.513000573,0.811785371,0.439687122,0.248336362,0.155522389,0.249560637,0.360261288,0.261626776,0.363467988,0.322685251,0.507048517,0.683272607,0.722064256,1.029764942,1.27077228,1.387988834,1.268300646,1.19225193,2.15007984,2.724197886,2.167796852,-0.252290448,-1.332573541,-2.757439934,-1.855686193,0.074151638,-0.25425632,0.73824398,2.916114843,1.347942646,1.603010572,1.826329024,0.90391942,2.025179138,2.302984285,2.309780327,2.551356334,2.819972605,2.297616387,0.487372471,2.019877591,1.890601419,
IDA only,IDX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.492702525,,1.117073485,1.236695511,0.352669428,0.321046259,0.660852492,0.31168923,0.553234676,0.512318503,0.45437019,0.183136815,0.254797368,-0.073545741,0.142489922,0.197030881,0.063448712,0.28062797,0.19619593,0.298358167,0.312039871,0.401208553,0.817225804,1.216246052,1.009909434,0.822617918,1.049178328,1.424810792,1.627956482,1.763764217,1.768195724,2.07215817,2.021508618,2.412196056,2.753617249,2.505375866,2.95916038,3.732574633,4.099057851,2.98507686,3.959337535,4.480042408,4.651465864,4.351923772,3.468883296,3.735415808,3.345210655,3.04482187,3.151435354,
Isle of Man,IMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.072826324,0.070763624,0.024893934,0.044331264,0.057241382,-0.010486395,-0.007502573,-0.029682109,0.0131755,0.03174683,0.042484827,0.047506181,0.03591159,0.002584047,0.009068703,0.045627777,0.047283784,0.076091199,0.030766482,0.085156734,0.073740021,0.02722554,0.095941829,0.197056163,0.297385909,0.594986258,0.617479056,0.860208566,0.625285966,0.472644846,0.765212649,1.056378305,1.011571805,0.605889255,0.765601405,0.88610072,2.130168425,2.073395746,3.620521897,2.651593127,1.635034274,2.002065027,1.312934337,1.516275965,1.695658786,2.092115758,1.941056102,1.506879027,1.549157738,
Not classified,INX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.727064605,0.489777817,0.490069961,0.694246744,0.647583439,1.665795021,1.824390647,1.209752162,2.55878781,1.83564136,1.315565816,0.983090358,1.125603228,0.815981317,0.602859464,0.768519683,0.870617086,0.949545885,0.680728161,0.490664253,1.259829904,2.731688019,2.604558089,2.053896396,1.499105179,2.084470234,3.449474516,2.449465254,9.837938036,18.45197897,25.81739848,8.843082322,22.91819083,13.86696034,-5.471488521,22.20716181,9.509537295,22.20480588,8.467051997,22.83984873,16.99242244,9.979836073,18.19817007,20.94648801,33.58429235,80.79113738,26.35067866,17.41185381,16.87265141,
"Iran, Islamic Rep.",IRN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.255096343,0.47481024,0.53167106,2.073355943,0.700078676,0.95487847,-0.149275673,0.428895129,1.165546465,0.181819434,0.085744011,0.028079794,-0.108051881,-0.050215791,0.026306914,-0.021172845,-0.053774713,-0.229557503,0.049196369,-0.016116669,-0.289993218,,,0.325601197,0.002783908,0.017631338,0.021593979,0.046524218,0.021763395,0.030742623,0.035586634,0.321660451,2.736114981,1.874034426,1.598213512,1.275850911,0.87027712,0.576707018,0.487596567,0.720530462,0.749168626,0.732941914,0.778443337,0.652513497,0.484606906,0.531260847,0.804818063,1.105475516,,
Iraq,IRQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.027729414,-0.004656762,-0.002187733,-0.127571695,-0.076670852,-0.333766349,0.007603567,0.022129101,0.001262505,0.004257406,0.002864863,0.010722188,0.005681377,-0.000576425,-0.005873617,-0.002402403,0.001947899,-0.007579954,-0.005412535,0.000594138,-0.003785735,,,,,,,,,,,,,,0.819047736,1.03153064,0.587961734,1.09387601,1.409960014,1.431387929,1.00796494,1.120863398,1.559625972,-0.995279211,-4.336872222,-4.267189132,-3.577273919,-2.574472544,-2.178630578,
Iceland,ISL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.853086082,2.94968222,0.332970848,-0.129738086,0.869870226,3.009248079,0.269139101,0.189888099,0.321990554,0.108477927,0.6584966,1.515044348,1.114762416,-0.844732431,0.477560406,0.789683836,0.212732959,0.043410501,-0.24199555,-0.482301294,-0.074140892,-0.266413129,0.121947769,-1.89E-05,0.037414819,-0.130481609,1.120992605,1.952421138,1.813996646,0.742779942,1.723311274,1.991939766,0.988799736,2.938090005,5.459563198,18.40103828,22.5166182,31.94134978,6.722535801,0.48302178,1.878024896,7.30254273,6.955762317,2.947622347,4.317894372,6.606068294,-5.147160085,-28.58324935,-1.679393076,
Israel,ISR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.695166887,0.849256841,1.299108198,1.315527996,0.514044393,0.292965551,0.309554171,0.466246054,0.231547757,0.051129303,0.211053305,0.447237859,0.076515458,0.25247464,0.306922448,0.408290758,0.420557928,0.547075343,0.533339915,0.321430218,0.255883288,0.511560303,0.778366957,0.796068676,0.511450524,1.345123847,1.27013886,1.424503201,1.498626185,3.543630431,6.080788104,1.354657101,1.306514183,2.616448909,2.175196235,3.380647479,9.345644733,4.916260554,4.754259345,2.220533386,2.984969686,3.309383562,3.506219319,4.046731558,1.954041283,3.781088684,3.758575791,5.14330496,5.60962613,
Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.55042838,0.440426357,0.463431743,0.383551834,0.298324847,0.283059865,0.048610213,0.438295875,0.151613403,0.105511219,0.121141548,0.261063893,0.143979154,0.269705009,0.299890293,0.23590799,-0.023892557,0.519802649,0.761482658,0.23598083,0.545262645,0.192851089,0.236224937,0.35108519,0.200920878,0.412363938,0.270410349,0.296910143,0.207870545,0.55444381,1.151655738,1.27488632,1.356669002,1.243397304,1.114709532,1.979089739,2.925966858,2.984923085,-0.396087837,0.757889695,0.465342941,1.503735448,0.001672245,0.912122176,0.788869272,0.724627962,1.36793234,0.56916986,1.901008618,
Jamaica,JAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,11.53920567,11.37761697,5.199864499,3.845916623,1.284158485,2.14654446,-0.020229195,-0.298489331,-1.005880532,-1.088644531,1.033809893,-0.386027624,-0.479727958,-0.516675334,0.513994348,-0.428525893,-0.166995443,1.624587838,-0.313454179,1.296263067,3.002902253,3.271747197,4.032974381,1.441232077,1.457797265,1.556851022,1.8417481,1.859087287,3.675589715,5.362883377,4.669822186,6.28131362,4.578009372,7.271703917,5.510462928,5.693308744,7.077373696,6.329236468,10.0625296,4.020430955,1.405202763,1.195993686,2.791456896,3.819415646,4.188782042,6.519577551,6.592666142,6.003071517,4.92952207,
Jordan,JOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.071014126,0.225753649,0.570406255,1.881214431,-0.440706067,0.535648481,2.168142766,0.806028627,0.865225677,3.211491004,1.269761565,0.708572638,1.560144093,0.49959513,0.35545786,0.584679276,0.378062765,-0.031978747,0.904969708,-0.273635204,0.755424237,-0.590042251,0.045123965,0.195076376,0.220876438,4.912245678,3.863895256,1.911549857,10.64492636,3.006423027,2.451642385,5.290471149,8.095912551,15.54603372,23.21190202,15.11277182,12.68741605,9.990471937,6.300942597,5.081464286,4.935921467,5.714382644,5.996406886,4.206457775,3.961962857,4.985927237,2.24918307,
Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.044212577,0.087444689,0.053139424,-0.009720362,0.042116149,0.043333047,0.019277952,0.002910959,0.000789257,0.022653768,0.025149586,0.015504653,0.038694847,0.033458707,-0.000758506,0.043513926,0.011645656,0.046486824,-0.015750339,-0.034688265,0.057649031,0.035829194,0.070497271,0.004724487,0.018104287,0.000760914,-0.000790357,0.056332628,0.062294255,0.323986292,0.218682871,0.114464574,0.280851696,0.197305674,0.156338846,0.114808557,-0.052907509,0.479068377,0.488791043,0.233713959,0.130541249,-0.013816039,0.008817409,0.206536579,0.407228152,0.119654803,0.831275602,0.420166911,0.520525138,
Kazakhstan,KAZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40149453,5.431238018,3.104347984,4.732430888,5.40518497,5.961400568,5.201659067,9.406776135,7.492466116,12.71548747,10.50669237,8.053698563,13.01285892,4.457111444,9.396053649,11.41903282,12.60393246,12.38058622,5.036306283,7.14350879,6.561648211,4.23069801,3.300631727,3.567373491,12.54456096,2.825220378,0.119217147,
Kenya,KEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.860645654,0.416106402,0.298963712,0.689808849,0.787674536,0.526447731,1.334617501,1.258132158,0.648865948,1.347523818,1.086996806,0.206398349,0.202141562,0.397023829,0.173683868,0.470183987,0.45206802,0.494068886,0.004720678,0.750803531,0.665873829,0.231013008,0.077512889,2.532351134,0.103976797,0.467474289,0.902160126,0.473451365,0.188365603,0.402864464,0.872895972,0.040833358,0.210062253,0.548412532,0.286194264,0.113202055,0.196219537,2.281243174,0.266291327,0.314027177,0.445160534,3.457344567,2.737746957,2.030655975,1.335986481,0.968202239,0.568530852,0.85260365,1.849566181,
Kyrgyz Republic,KGZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493024819,2.271138678,5.785004738,2.584742847,4.741314847,6.636141592,3.555693652,-0.172311074,0.328285302,0.290348679,2.373342146,7.93380358,1.730120209,6.422443743,5.467872701,7.334537906,4.037844056,9.860930707,11.06464469,3.950370509,8.343757298,4.593013721,17.13122863,9.088688279,-1.391843535,1.782101962,
Cambodia,KHM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.013919799,-0.028868616,-0.001978046,0.027030905,0.229418644,,,,,,,,,,,,,,,,,,,2.13614124,2.46826429,4.382185009,8.372554207,5.915641749,3.713331177,2.906419522,3.216744312,3.676756427,3.056850915,1.751316579,2.461977045,6.025383905,6.64242251,10.03894968,7.874681055,8.925272448,12.49138118,11.99484384,14.14571143,13.58334609,11.09689482,10.09866353,12.28177217,12.57004957,13.09009613,
Kiribati,KIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2.380920208,0,0.682611079,0.33125572,0.652092465,0.598177923,0.438462694,0.752966646,0.900030964,0.852277439,-1.640624335,0.786694945,0.688142591,0.809437101,0.758253013,0.673064238,0.654226712,1.073257195,-0.433392673,0.345983883,0.743372704,1.908493171,2.324020788,0.515655806,0.869095909,-0.898791691,3.772501693,-4.229075715,-0.191925139,-1.254153786,0.452768731,1.464715638,-0.479099197,1.013276137,0.422906006,0.313886667,
St. Kitts and Nevis,KNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,1.460723751,1.112619262,2.557491285,15.53946612,6.084950484,7.206625339,7.042685319,11.26787571,7.605054123,21.19289818,22.45486074,9.725308322,5.174637515,5.21668846,5.199982884,6.529970105,10.53285932,5.25046825,8.33015803,14.20006324,22.19383362,18.55755796,16.04002492,15.54704272,10.53782281,16.09650526,16.80021791,18.57677141,22.42413697,17.04556972,15.29505549,13.406477,11.54641575,13.19283052,17.09189302,13.95518724,12.00683267,4.034543431,9.255081009,
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.733396307,0.424673055,4.574708672,0.028897796,0.010265866,0.027643716,0.272000666,0.245654768,0.172144938,0.258382502,0.072482926,0.214150825,0.155451545,0.211779617,0.23116556,0.354332328,0.59071921,0.57385947,0.65651526,0.570616578,0.37429834,0.44674457,0.286129644,0.215452727,0.2494716,0.447214834,0.465240647,0.592122295,1.600357623,2.210476896,2.049273711,1.223576512,0.899001594,1.030093538,1.738101244,1.519055227,0.905507316,0.786235316,1.116272931,1.000282777,0.867739218,0.812748039,0.776565541,0.977830215,0.657080499,0.296804076,0.855545973,1.170203443,0.894102018,
Kuwait,KWT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.904319302,0.000257707,0.000224658,0.005547036,0.000922738,0.002079151,-0.003883741,0.009408782,0.004902938,0.005172549,0.002898191,0.004829053,-0.000417092,0.000191668,-0.027791479,0.033811167,-0.081156492,-0.028257512,0.078869259,0.015054221,0.030388906,0.007266918,0.177757141,0.055352246,6.113780941,0.024645118,1.102936924,0.065159439,0.227693924,0.239909049,0.043220912,-0.319645275,0.009490495,-0.140176256,0.039961865,0.289490192,0.119455315,0.097292386,-0.004037959,1.050919917,1.130339826,2.115899294,1.650249066,0.82316154,0.298715728,0.248454514,0.266885717,0.093624686,-0.015199626,
