country_iso,year,broadband_subscriptions_per100
NAM,2008,0.01566022
NAM,2009,0.022921188
NAM,2010,0.44528367399999996
NAM,2011,0.8165260040000001
NAM,2012,1.095917
NAM,2013,1.60017336
NAM,2014,1.812773074
NAM,2015,3.0415084169999997
NAM,2016,2.728659855
NAM,2017,2.737788085
NAM,2018,2.531061336
NCL,2001,0.059595563
NCL,2002,0.310446067
NCL,2003,0.72760901
NCL,2004,2.209693279
NCL,2005,4.060192352
NCL,2006,6.502313175
NCL,2007,8.348710192999999
NCL,2008,10.31840937
NCL,2009,13.24389707
NCL,2010,15.06585097
NCL,2011,16.63736024
NCL,2012,18.37692258
NCL,2013,20.28443624
NCL,2014,21.77493753
NCL,2015,20.42720381
NER,2004,0.000586626
NER,2005,0.001556024
NER,2006,0.0024533420000000003
NER,2007,0.0032821720000000003
NER,2008,0.004045661
NER,2009,0.006311883000000001
NER,2010,0.009110773
NER,2011,0.012351906999999999
NER,2012,0.020617908
NER,2013,0.034586591
NER,2014,0.155684622
NER,2015,0.13592869800000001
NER,2016,0.03707285
NER,2017,0.040041881
NGA,2005,0.00036006199999999997
NGA,2007,0.036622939
NGA,2008,0.045102928
NGA,2009,0.053107426
NGA,2010,0.062527445
NGA,2012,0.008538601
NGA,2013,0.008759019
NGA,2014,0.008922653000000001
NGA,2015,0.008660826
NGA,2016,0.058039825999999996
NGA,2017,0.058066808
NGA,2018,0.037761388
NIC,2000,0.013808606999999999
NIC,2001,0.031173681
NIC,2002,0.044431007
NIC,2003,0.083199203
NIC,2004,0.093216414
NIC,2005,0.19368634699999998
NIC,2006,0.34535398100000003
NIC,2007,0.49283951600000003
NIC,2008,0.7624617290000001
NIC,2009,1.369378539
NIC,2010,1.258210545
NIC,2011,1.441494796
NIC,2012,1.693465269
NIC,2013,2.1721721080000003
NIC,2014,1.8136721269999998
NIC,2015,1.868930011
NIC,2016,2.808133409
NIC,2017,3.290979923
NIC,2018,2.9759952089999997
NLD,1998,0.479497603
NLD,2000,1.632531275
NLD,2001,2.9104550010000003
NLD,2002,7.268405941
NLD,2003,12.27088459
NLD,2004,19.68419092
NLD,2005,25.05016448
NLD,2006,31.58253872
NLD,2007,33.36230145
NLD,2008,35.0372016
NLD,2009,36.86312102
NLD,2010,37.93701066
NLD,2011,38.8214367
NLD,2012,39.62638996
NLD,2013,40.32415587
NLD,2014,40.55640475
NLD,2015,41.49775609
NLD,2016,42.53368191
NLD,2017,42.82610536
NLD,2018,43.416711799999995
NOR,2000,0.517783946
NOR,2001,1.957509653
NOR,2002,4.516193179
NOR,2003,8.725355603999999
NOR,2004,14.60710615
NOR,2005,21.40049875
NOR,2006,26.63251868
NOR,2007,30.87817058
NOR,2008,33.06274823
NOR,2009,34.56149852
NOR,2010,35.27216603
NOR,2011,36.08643724
NOR,2012,37.05288839
NOR,2013,37.61663407
NOR,2014,38.44860193
NOR,2015,39.43316674
NOR,2016,40.12560396
NOR,2017,40.88156583
NOR,2018,41.33635646
NPL,2006,0.00369437
NPL,2007,0.041531191
NPL,2008,0.045000153
NPL,2009,0.063525872
NPL,2010,0.22276877
NPL,2011,0.35004337799999996
NPL,2012,0.854483705
NPL,2013,1.157110359
NPL,2014,0.931398963
NPL,2015,1.12050584
NPL,2016,0.822288228
NPL,2017,1.8210538459999999
NPL,2018,2.81879649
NRU,2010,9.495252374
NZL,2000,0.12070487699999999
NZL,2001,0.441844832
NZL,2002,1.097596239
NZL,2003,2.063614523
NZL,2004,4.697902528999999
NZL,2005,7.762332375
NZL,2006,11.23298091
NZL,2007,20.1514465
NZL,2008,21.38681277
NZL,2009,23.646895899999997
NZL,2010,24.98820383
NZL,2011,26.65955745
NZL,2012,28.46620209
NZL,2013,29.12461284
NZL,2014,30.87009666
NZL,2015,31.44197505
NZL,2016,32.84852868
NZL,2017,33.66628144
NZL,2018,34.72389862
OMN,2002,0.004154428
OMN,2003,0.00569952
OMN,2004,0.027315287999999997
OMN,2005,0.527227266
OMN,2006,0.7774847540000001
OMN,2007,0.759345135
OMN,2008,1.179477877
OMN,2009,1.43005355
OMN,2010,1.925276038
OMN,2011,2.4058567109999998
OMN,2012,3.239652959
OMN,2013,4.098219138
OMN,2014,4.396612089
OMN,2015,5.465549095
OMN,2016,6.354835519
OMN,2017,7.478169402000001
OMN,2018,8.73873816
PAK,2005,0.009107695
PAK,2006,0.016223981000000002
PAK,2007,0.02690752
PAK,2008,0.09792193
PAK,2009,0.22311787
PAK,2010,0.440010355
PAK,2011,0.636140446
PAK,2012,0.809914543
PAK,2013,0.851248635
PAK,2014,1.028485633
PAK,2015,0.8991758009999999
PAK,2016,0.806754449
PAK,2017,0.88004731
PAK,2018,0.853498388
PAN,2001,0.251517325
PAN,2002,0.38851284799999997
PAN,2003,0.46864366
PAN,2004,0.512210968
PAN,2005,0.527503163
PAN,2006,3.3239711689999996
PAN,2007,4.351393805
PAN,2008,5.5795966329999995
PAN,2009,6.548391197999999
PAN,2010,7.090699805
PAN,2011,7.631034595
PAN,2012,7.816712663
PAN,2013,8.011242532
PAN,2014,7.94770685
PAN,2015,7.966965748
PAN,2016,10.64955891
PAN,2017,10.74233783
PAN,2018,12.93361128
PER,1999,0.000287596
PER,2000,0.004074083
PER,2002,0.138006141
PER,2003,0.343077688
PER,2004,0.823951075
PER,2005,1.2654136409999999
PER,2006,1.7254929669999999
PER,2007,2.012554101
PER,2008,2.540280608
PER,2009,2.874562974
PER,2010,3.2124620110000004
PER,2011,4.14076624
PER,2012,4.889668099
PER,2013,5.416849279
PER,2014,5.872502218999999
PER,2015,6.56189969
PER,2016,6.857530252
PER,2017,7.347014075
PHL,2001,0.012551323
PHL,2002,0.025809541000000002
PHL,2003,0.06622359400000001
PHL,2004,0.105063665
PHL,2005,0.142482733
PHL,2006,0.301551935
PHL,2007,0.554944718
PHL,2008,1.1503777720000001
PHL,2009,1.86379126
PHL,2011,1.874018063
PHL,2012,2.208148996
PHL,2013,2.602163989
PHL,2014,2.8851948530000002
PHL,2015,2.8399850939999998
PHL,2016,2.879936428
PHL,2017,3.2320970439999996
PHL,2018,3.675257165
PLW,2004,0.372476972
PLW,2005,0.505535615
PLW,2006,0.496417605
PLW,2007,0.527194906
PLW,2008,0.593455945
PLW,2009,0.776592836
PLW,2010,1.331105542
PLW,2011,2.91913215
PLW,2012,5.090702948000001
PLW,2013,10.25218675
PLW,2014,6.297515035
PLW,2015,6.9289555620000005
PNG,2008,0.042817
PNG,2009,0.062325257
PNG,2010,0.083441545
PNG,2011,0.100372059
PNG,2012,0.12056085400000001
PNG,2013,0.145087939
PNG,2014,0.166106059
PNG,2015,0.18500760100000002
PNG,2016,0.20551848600000003
PNG,2017,0.21331978199999999
POL,2001,0.031144901000000003
POL,2001,0.8376018940000001
POL,2002,0.31615556699999997
POL,2002,1.3424180890000001
POL,2003,0.509216212
POL,2003,1.975955607
POL,2004,2.2809246919999997
POL,2004,2.9434734610000004
POL,2005,2.463343471
POL,2005,3.657764375
POL,2006,7.590128394
POL,2006,4.6519976839999995
POL,2007,10.88302405
POL,2007,5.3697140889999995
POL,2008,11.63467137
POL,2008,6.25741229
POL,2009,14.59118757
POL,2009,7.096457578
POL,2010,15.28445466
POL,2010,7.846251604
POL,2011,18.21025616
POL,2011,8.98314997
POL,2012,18.01780959
POL,2012,9.353165327000001
POL,2013,18.42614247
POL,2013,9.773020686
POL,2014,18.99093512
POL,2014,10.21706337
POL,2015,19.10272627
POL,2015,11.51748478
POL,2016,19.28946685
POL,2016,12.40953645
POL,2017,20.10623879
POL,2017,13.6689193
POL,2018,16.12518272
POL,2018,14.48929022
PRI,2001,0.066125457
PRI,2002,0.620359313
PRI,2003,1.4871944769999998
PRI,2004,2.369655624
PRI,2005,3.256377053
PRI,2006,4.145753881
PRI,2007,5.038187781
PRI,2008,11.81558257
PRI,2009,13.3543072
PRI,2010,15.40627084
PRI,2011,15.68182016
PRI,2012,16.20849229
PRI,2013,17.16878937
PRI,2014,17.67203139
PRI,2015,20.83120658
PRI,2016,20.92064725
PRI,2017,20.86430083
PRI,2018,20.03644563
PRT,1999,0.002896292
PRT,2000,0.244282086
PRT,2001,0.960367855
PRT,2002,2.509063414
PRT,2003,4.813506006
PRT,2004,8.006659586
PRT,2005,11.09045586
PRT,2006,13.503841
PRT,2007,14.44272531
PRT,2008,15.43538021
PRT,2009,18.02920505
PRT,2010,20.07056775
PRT,2011,21.22202059
PRT,2012,22.71240781
PRT,2013,24.47580311
PRT,2014,27.43056442
PRT,2015,30.30557125
PRT,2016,32.69172996
PRT,2017,34.74392398
PRT,2018,36.90145066
PRY,2000,0.002817853
PRY,2001,0.005526446
PRY,2002,0.009038385
PRY,2003,0.008876292
PRY,2004,0.053223522
PRY,2005,0.096152261
PRY,2006,0.10146774800000001
PRY,2007,0.14337092
PRY,2008,0.21048145
PRY,2009,1.256251651
PRY,2010,1.432341766
PRY,2011,1.896139171
PRY,2012,2.120247985
PRY,2013,2.405059325
PRY,2014,2.805125701
PRY,2015,3.216372695
PRY,2016,3.6391953110000004
PRY,2017,4.226902892
PRY,2018,4.610364537
PSE,2004,0.000513505
PSE,2005,0.208582486
PSE,2006,0.741913411
PSE,2007,1.481394717
PSE,2011,3.7584865610000002
PSE,2012,4.394124538
PSE,2013,4.916669417
PSE,2014,5.309577051000001
PSE,2015,6.060718463
PSE,2016,6.917772552000001
PSE,2017,7.580678152000001
PSE,2018,7.486892294
PYF,2001,0.010206956
PYF,2002,0.012852851
PYF,2003,0.374352501
PYF,2004,1.777789931
PYF,2005,4.2507148930000005
PYF,2006,6.985939236
PYF,2007,8.982913433
PYF,2008,10.47901811
PYF,2009,11.32122419
PYF,2010,12.10223115
PYF,2011,13.4479899
PYF,2012,14.94434903
PYF,2013,16.60945222
PYF,2014,18.30661931
PYF,2015,19.00528698
PYF,2016,20.19229719
PYF,2017,20.89227894
PYF,2018,21.5320568
QAT,2002,0.035576749
QAT,2003,0.43869942
QAT,2004,1.448892523
QAT,2005,2.9591549039999996
QAT,2006,4.573432768
QAT,2007,7.195547727999999
QAT,2008,7.390519015
QAT,2009,8.747092057
QAT,2010,7.853519342
QAT,2011,8.085040752000001
QAT,2012,8.429911028
QAT,2013,9.222348618
QAT,2014,9.168517541
QAT,2015,9.267376282
QAT,2016,9.558487237000001
QAT,2017,9.415985742
QAT,2018,9.631079325
ROU,2001,0.027285936
ROU,2002,0.072300383
ROU,2003,0.902865218
ROU,2004,0.48320305700000005
ROU,2005,1.7606801909999998
ROU,2006,5.133203088
ROU,2007,9.281080435
ROU,2008,12.08573391
ROU,2009,13.628264499999998
ROU,2010,14.65718999
ROU,2011,16.14395204
ROU,2012,17.50757843
ROU,2013,18.82636552
ROU,2014,20.04593248
ROU,2015,21.39068791
ROU,2016,22.47896512
ROU,2017,24.30552831
ROU,2018,26.05849633
RUS,2002,0.007574939
RUS,2003,0.23718823600000002
RUS,2004,0.468487637
RUS,2005,1.105990532
RUS,2006,2.022269285
RUS,2007,3.4202062939999998
RUS,2008,6.478240887
RUS,2009,9.000403155
RUS,2010,10.94234698
RUS,2011,12.27170131
RUS,2012,14.53068301
RUS,2013,16.45263962
RUS,2014,17.24714162
RUS,2015,18.54085073
RUS,2016,18.94519321
RUS,2017,21.37237509
RUS,2018,22.0008863
RWA,2004,0.013225008
RWA,2005,0.013348091999999999
RWA,2006,0.018842602
RWA,2007,0.027421465
RWA,2008,0.011759105
RWA,2009,0.022631627
RWA,2010,0.039265537
RWA,2011,0.08398641800000001
RWA,2012,0.05211535900000001
RWA,2013,0.02572252
RWA,2014,0.026318092999999997
RWA,2015,0.18581113600000002
RWA,2016,0.186145531
RWA,2017,0.181788422
RWA,2018,0.06097397400000001
SAU,2001,0.066029507
SAU,2002,0.159511583
SAU,2003,0.20475895600000002
SAU,2004,0.296982425
SAU,2005,0.284671981
SAU,2006,0.890575717
SAU,2007,2.4741948419999997
SAU,2008,4.048501613
SAU,2009,5.398804512000001
SAU,2010,6.241819136
SAU,2011,6.903514127
SAU,2012,8.712604056
SAU,2015,19.97485187
SAU,2016,19.71905451
SAU,2017,20.099861100000002
SAU,2018,20.24129125
SDN,2004,0.00211876
SDN,2005,0.00329735
SDN,2006,0.005218702
SDN,2007,0.10448483300000001
SDN,2008,0.106764054
SDN,2010,0.039079447
SDN,2011,0.04930737599999999
SDN,2012,0.06848966299999999
SDN,2013,0.06934241099999999
SDN,2014,0.054403043
SDN,2015,0.072213033
SDN,2016,0.06619246
SDN,2017,0.074850422
SDN,2018,0.07500203400000001
SEN,2002,0.011668953000000001
SEN,2003,0.022605962
SEN,2004,0.070906024
SEN,2005,0.162559165
SEN,2006,0.254132129
SEN,2007,0.326274827
SEN,2008,0.394495456
SEN,2009,0.476040536
SEN,2010,0.620335084
SEN,2011,0.71132698
SEN,2012,0.713035793
SEN,2013,0.774413848
SEN,2014,0.729198612
SEN,2015,0.6901346709999999
SEN,2016,0.655970089
SEN,2017,0.725030327
SEN,2018,0.8188302959999999
SGP,1998,0.25901944600000004
SGP,1999,0.758582795
SGP,2000,1.712638603
SGP,2001,3.703571985
SGP,2002,6.578275756
SGP,2003,10.10116911
SGP,2004,13.05176442
SGP,2005,15.38321963
SGP,2006,17.89733666
SGP,2007,20.22439027
SGP,2008,22.4297312
SGP,2009,24.83583383
SGP,2010,26.08370953
SGP,2011,26.75336972
SGP,2012,26.68416806
SGP,2013,27.38305863
SGP,2014,26.67571059
SGP,2015,26.57653082
SGP,2016,28.15711098
SGP,2017,28.27940444
SGP,2018,27.97221502
SLB,2004,0.043616792
SLB,2005,0.095761388
SLB,2006,0.135113225
SLB,2007,0.20319751600000002
SLB,2008,0.29799745699999997
SLB,2009,0.388213075
SLB,2010,0.47777729399999996
SLB,2011,0.44873606
SLB,2012,0.38340979299999994
SLB,2013,0.32975342
SLB,2014,0.227396994
SLB,2015,0.235443147
SLB,2016,0.264594681
SLB,2017,0.183322092
SLB,2018,0.227921275
SLV,2003,0.327006143
SLV,2004,0.486752791
SLV,2005,0.6991596170000001
SLV,2006,1.011349971
SLV,2007,1.470091601
SLV,2008,2.01359674
SLV,2009,2.426333529
SLV,2010,2.8343716519999997
SLV,2011,3.31692689
SLV,2012,3.8810995260000003
SLV,2013,4.539176868
SLV,2014,5.066060611
SLV,2015,5.580934065
SLV,2016,6.219290535
SLV,2017,7.06409047
SLV,2018,7.666788252000001
SMR,2003,2.100693229
SMR,2004,3.7180373189999996
SMR,2005,4.1604146769999995
SMR,2006,4.983164983
SMR,2007,5.318830456000001
SMR,2008,16.10041401
SMR,2009,17.67263759
SMR,2010,19.18729386
SMR,2011,20.65001105
SMR,2012,30.84254789
SMR,2013,31.42874697
SMR,2014,35.510501399999995
SMR,2015,34.98737677
SMR,2016,35.81661891
SMR,2017,31.18410502
SOM,2005,2.006660182
SOM,2006,3.364759537
SOM,2007,3.5862662810000003
SOM,2008,4.239948905
SOM,2009,5.089391538
SOM,2010,5.31186478
SOM,2011,6.01347819
SOM,2012,0.31457662399999997
SOM,2012,6.496428459
SOM,2013,0.459287915
SOM,2013,6.859041008999999
SOM,2014,0.521470894
SOM,2014,7.216071805
SOM,2015,0.594323443
SOM,2015,7.7188870860000005
SOM,2016,0.648543358
SOM,2016,7.966376492
SOM,2017,0.67173074
SOM,2017,8.095467913
SOM,2018,8.970040068
SRB,2005,0.364222726
SRB,2006,1.33094407
SRB,2007,3.578984495
SRB,2008,5.046090536
SRB,2009,6.545080727999999
SRB,2010,9.563649297000001
SRB,2011,10.82588139
SRB,2012,11.9011583
SRB,2013,13.15895989
SRB,2014,13.385472199999999
SRB,2015,14.87285306
SRB,2016,16.38766731
SRB,2017,16.77028749
SRB,2018,17.632663600000004
SSD,2010,2.1e-05
SSD,2011,4.07e-05
SSD,2012,0.00016809
SSD,2013,0.0009657139999999999
SSD,2014,0.000947429
SSD,2015,0.001399821
SSD,2016,0.00138472
SSD,2017,0.0018330520000000002
SSD,2018,0.00182217
STP,2006,0.077312733
STP,2007,0.18520745600000002
STP,2008,0.20102851800000002
STP,2009,0.251882008
STP,2010,0.324331517
STP,2011,0.399406039
STP,2012,0.4129424
STP,2013,0.5091442939999999
STP,2014,0.562007286
STP,2015,0.6588711939999999
STP,2016,0.701186358
STP,2017,0.7141856879999999
STP,2018,0.737816783
SUR,2002,0.019492571
SUR,2003,0.044267556
SUR,2004,0.085075525
SUR,2005,0.22163759600000002
SUR,2006,0.525633541
SUR,2007,0.822604909
SUR,2008,1.113081414
SUR,2009,1.733666468
SUR,2010,2.861862185
SUR,2011,4.327524062
SUR,2012,5.407532633
SUR,2013,6.77792984
SUR,2014,8.386456596
SUR,2015,9.423528507
SUR,2016,12.607277900000001
SUR,2017,12.48334782
SUR,2018,12.70438723
SVK,2002,0.07560940299999999
SVK,2003,0.41595723100000004
SVK,2004,1.45876008
SVK,2005,3.362460532
SVK,2006,5.642405087
SVK,2007,10.12586012
SVK,2008,11.19923043
SVK,2009,14.34982494
SVK,2010,16.22696693
SVK,2011,17.62080054
SVK,2012,19.30769033
SVK,2013,20.45585123
SVK,2014,21.94251661
SVK,2015,23.43456881
SVK,2016,24.55972553
SVK,2017,25.78518328
SVK,2018,27.65439443
SVN,2001,0.27673499
SVN,2002,2.854925886
SVN,2003,2.917305125
SVN,2004,5.781716814
SVN,2005,9.857261441
SVN,2006,13.97372193
SVN,2007,17.13005897
SVN,2008,21.02239587
SVN,2009,22.07833203
SVN,2010,23.02738119
SVN,2011,24.10057686
SVN,2012,24.75120552
SVN,2013,25.42864898
SVN,2014,26.88359013
SVN,2015,27.23282504
SVN,2016,28.41168445
SVN,2017,28.983901899999996
SVN,2018,29.48917552
SWE,2000,2.8035362839999998
SWE,2001,6.597141561
SWE,2002,9.416290856
SWE,2003,12.23267418
SWE,2004,15.68295254
SWE,2005,27.90248028
SWE,2006,27.36317998
SWE,2007,30.342862699999998
SWE,2008,31.42809103
SWE,2009,31.62316641
SWE,2010,31.9433795
SWE,2011,31.98005432
SWE,2012,32.204071500000005
SWE,2013,32.72624001
SWE,2014,33.85641403
SWE,2015,35.80397237
SWE,2016,37.41119745
SWE,2017,39.03476624
SWE,2018,39.84924042
SWZ,2008,0.073527661
SWZ,2009,0.142226661
SWZ,2010,0.343526756
SWZ,2011,0.748484422
SWZ,2012,0.31770945300000003
SWZ,2013,0.38644036
SWZ,2014,0.465745343
SWZ,2015,0.543456601
SWZ,2016,0.62836794
SWZ,2017,0.711234392
SYC,2004,0.399345485
SYC,2005,1.069398069
SYC,2006,2.7645600160000003
SYC,2007,3.877319954
SYC,2008,3.777819545
SYC,2009,5.015308033
SYC,2010,7.443241585
SYC,2011,10.24346179
SYC,2012,11.42187618
SYC,2013,13.28871995
SYC,2014,12.55320278
SYC,2015,14.129587900000002
SYC,2016,14.66408944
SYC,2017,15.78647141
SYC,2018,20.28507869
SYR,2004,0.0033655259999999998
SYR,2005,0.01470494
SYR,2006,0.027377771000000002
SYR,2007,0.034998044
SYR,2008,0.05349874
SYR,2009,0.16343114
SYR,2010,0.32681991899999996
SYR,2011,0.575377405
SYR,2012,1.184772768
SYR,2013,1.767993919
SYR,2014,2.67864754
SYR,2015,4.052033493
SYR,2016,5.780594112
SYR,2017,8.324150701
SYR,2018,7.841153912999999
TCD,2009,0.002569171
TCD,2010,0.002769379
TCD,2011,0.127813387
TCD,2012,0.152165666
TCD,2013,0.11110831199999999
TCD,2014,0.07414609
TCD,2015,0.08034172
TCD,2016,0.035202031
TCD,2017,0.002204205
TCD,2018,0.0021579389999999998
TGO,2007,0.020285932
TGO,2008,0.031413251
TGO,2009,0.066647096
TGO,2010,0.423954545
TGO,2011,0.516059645
TGO,2012,0.612550487
TGO,2013,0.09942884800000001
TGO,2014,0.17666012899999997
TGO,2015,0.902233708
TGO,2016,0.649311826
TGO,2017,0.656623637
TGO,2018,0.331546351
THA,2001,0.002538591
THA,2003,0.017987644
THA,2004,0.253518335
THA,2005,0.849170532
THA,2006,1.3577170159999998
THA,2007,1.9542166909999998
THA,2008,3.11553937
THA,2009,3.9246329560000004
THA,2010,4.839422048
THA,2011,5.768798864
THA,2012,6.66165831
THA,2013,7.61910151
THA,2014,7.94871373
THA,2015,9.065043045
THA,2016,10.46667116
THA,2017,11.85959043
THA,2018,13.23520776
TJK,2003,0.000152869
TJK,2007,0.051609363
TJK,2008,0.050735583
TJK,2009,0.059744027000000005
TJK,2010,0.062438608
TJK,2011,0.06521589400000001
TJK,2012,0.068572865
TJK,2013,0.07196236
TJK,2014,0.073914012
TJK,2015,0.07097208599999999
TJK,2016,0.069255443
TJK,2017,0.067565528
TKM,2008,0.001519521
TKM,2009,0.009285229
TKM,2010,0.014212104
TKM,2011,0.021259797999999996
TKM,2012,0.026576055
TKM,2013,0.033542177
TKM,2014,0.042075777
TKM,2015,0.053905576
TKM,2016,0.07064182299999999
TKM,2017,0.086840729
TLS,2003,0.0009502610000000001
TLS,2004,0.0013375960000000001
TLS,2005,0.002210755
TLS,2006,0.002853118
TLS,2007,0.004824429
TLS,2008,0.00672711
TLS,2009,0.043843441
TLS,2010,0.045723775
TLS,2011,0.049409289
TLS,2012,0.052957032
TLS,2013,0.060695712
TLS,2014,0.08753920300000001
TLS,2015,0.085931479
TLS,2016,0.054293981
TLS,2017,0.052764591
TLS,2018,0.04755618
TON,2002,0.011108643
TON,2003,0.022090792999999997
TON,2004,0.33327346399999996
TON,2005,0.639215103
TON,2006,0.62238216
TON,2007,0.7603747279999999
TON,2008,0.697433715
TON,2009,0.96255655
TON,2010,1.057834709
TON,2011,1.255286688
TON,2012,1.46003874
TON,2013,1.6704661580000002
TON,2014,1.781684286
TON,2015,2.4389517869999997
TON,2016,2.966390792
TON,2017,2.941234142
TON,2018,2.440962431
TTO,2002,0.013780003999999998
TTO,2003,0.068871006
TTO,2004,0.32810825
TTO,2005,0.8332420620000001
TTO,2006,1.582497864
TTO,2007,2.712443951
TTO,2008,6.500624219
TTO,2009,9.84586617
TTO,2010,12.26144395
TTO,2011,12.89633567
TTO,2012,14.97673665
TTO,2013,15.69753484
TTO,2014,18.21183327
TTO,2015,20.32520681
TTO,2016,18.55302128
TTO,2017,23.60997616
TTO,2018,24.53838311
TUN,2002,0.00026339099999999997
TUN,2003,0.002604251
TUN,2004,0.028326896
TUN,2005,0.173873535
TUN,2006,0.429801786
TUN,2007,0.9307962190000001
TUN,2008,2.182816866
TUN,2009,3.5426357630000003
TUN,2010,4.534019154
TUN,2011,5.207263533
TUN,2012,4.861324816000001
TUN,2013,4.747432906
TUN,2014,5.129970973
TUN,2015,5.133985853
TUN,2016,5.6641022229999995
TUN,2017,7.012629529
TUN,2018,8.771097017999999
TUR,2001,0.017003611999999998
TUR,2002,0.032550281
TUR,2003,0.301597524
TUR,2004,0.862442888
TUR,2005,2.341217648
TUR,2006,4.034051318
TUR,2007,6.831892421
TUR,2008,8.175346674
TUR,2009,9.043971501
TUR,2010,9.813989488999999
TUR,2011,10.33637128
TUR,2012,10.541001099999999
TUR,2013,11.71331825
TUR,2014,11.48057285
TUR,2015,12.10322874
TUR,2016,13.15291498
TUR,2017,14.70097003
TUR,2018,16.28274432
TUV,2004,0.506636944
TUV,2005,1.5
TUV,2006,2.4703557309999997
TUV,2007,2.641620194
TUV,2008,2.8117122360000004
TUV,2009,0.959324635
TUV,2010,2.279202279
TUV,2011,4.23210759
TUV,2012,4.1903342960000005
TUV,2013,4.144791379
TUV,2014,4.101348888
TUV,2015,4.054419317
TUV,2016,4.008908686
TUV,2017,3.9577836410000002
TZA,2005,0.006733364
TZA,2006,0.007580534
TZA,2007,0.008342875999999999
TZA,2008,0.015343835
TZA,2009,0.016128121000000002
TZA,2010,0.017034029
TZA,2011,0.061891453
TZA,2012,0.087826438
TZA,2013,0.11638069
TZA,2014,0.169333567
TZA,2015,0.205894675
TZA,2016,0.600336706
TZA,2017,1.39674582
TZA,2018,1.5293578769999998
UGA,2005,0.0030703009999999997
UGA,2006,0.004234993
UGA,2007,0.006308006
UGA,2008,0.015766435
UGA,2009,0.01910153
UGA,2010,0.043172345
UGA,2011,0.10608549699999999
UGA,2012,0.11111527800000001
UGA,2013,0.116264349
UGA,2014,0.149541378
UGA,2015,0.211178662
UGA,2016,0.232325189
UGA,2017,0.023521502000000003
UGA,2018,0.02219802
UKR,2005,0.277231827
UKR,2006,1.115487517
UKR,2007,1.724645103
UKR,2008,3.464220984
UKR,2009,4.147706232
UKR,2010,6.454904046
UKR,2011,6.956210822
UKR,2012,8.037551512
UKR,2013,8.858429483
UKR,2014,9.30621027
UKR,2015,11.64370424
UKR,2016,12.03425849
UKR,2017,12.35354321
UKR,2018,12.80325605
URY,2004,0.812891618
URY,2005,1.461224522
URY,2006,3.2050871460000003
URY,2007,4.952894111
URY,2008,7.320803025
URY,2009,9.478051012
URY,2010,11.41761243
URY,2011,14.03636877
URY,2012,17.18476757
URY,2013,21.74628693
URY,2014,24.71039008
URY,2015,26.40476622
URY,2016,26.91712257
URY,2017,27.73874257
URY,2018,28.33601746
USA,1998,0.25652738399999997
USA,1999,0.98880068
USA,2000,2.509620243
USA,2001,4.494888518
USA,2002,6.920633597
USA,2003,9.57310291
USA,2004,12.77644087
USA,2005,17.34151705
USA,2006,20.23035652
USA,2007,23.85295723
USA,2008,25.414680399999998
USA,2009,26.11492781
USA,2010,27.352382300000002
USA,2011,28.34451919
USA,2012,29.45894011
USA,2013,30.35140225
USA,2014,30.69286505
USA,2015,31.85382022
USA,2016,32.72717192
USA,2017,33.27962877
USA,2018,33.80289286
UZB,2003,0.01070717
UZB,2004,0.021144577999999997
UZB,2005,0.031296602
UZB,2006,0.032230178
UZB,2007,0.070502495
UZB,2008,0.23875210100000002
UZB,2009,0.31617148300000003
UZB,2010,0.41380409799999995
UZB,2011,0.509921486
UZB,2012,0.748996253
UZB,2013,1.023297952
UZB,2014,2.6965080439999998
UZB,2015,5.7801862470000005
UZB,2016,8.734755262
UZB,2017,10.38871194
UZB,2018,12.69699784
VCT,2001,0.075072292
VCT,2002,1.004653228
VCT,2003,1.057917767
VCT,2004,1.216455323
VCT,2005,3.3577623510000003
VCT,2006,5.172969439
VCT,2007,7.3462467060000005
VCT,2008,8.638934249
VCT,2009,10.62639098
VCT,2010,11.54865826
VCT,2011,12.23180324
VCT,2012,12.55683128
VCT,2013,13.44479019
VCT,2014,13.51815618
VCT,2015,15.53853483
VCT,2016,19.97551595
VCT,2017,17.54850811
VCT,2018,22.33261653
VEN,2000,0.018489242
VEN,2001,0.148646021
VEN,2002,0.311353505
VEN,2003,0.45788479
VEN,2004,0.808602081
VEN,2005,1.347578603
VEN,2006,2.002324452
VEN,2007,3.148210063
VEN,2008,4.035054924
VEN,2009,4.99999126
VEN,2010,5.882839415
VEN,2011,6.28512157
VEN,2012,6.936821999
VEN,2013,7.499506397
VEN,2014,7.988834525
VEN,2015,8.608894758
VEN,2016,8.756720613999999
VEN,2017,8.869417291
VEN,2018,9.016399628
VGB,2009,28.440400899999997
VGB,2010,24.74994603
VGB,2011,25.78127759
VGB,2012,25.95113438
VGB,2013,21.43030471
VGB,2014,22.05319259
VGB,2015,22.84577387
VGB,2016,21.18208142
VGB,2017,16.91517057
VGB,2018,15.82108583
VIR,2004,1.372904563
VIR,2005,2.752472308
VIR,2007,5.538906782000001
VIR,2008,6.946682153999999
VIR,2009,8.457692741
VIR,2010,8.577865337
VIR,2013,8.641729106
VIR,2014,8.657267348
VIR,2015,8.574858515
VNM,2002,0.0013196879999999999
VNM,2003,0.011154088999999999
VNM,2004,0.06345679
VNM,2005,0.250527655
VNM,2006,0.610475086
VNM,2007,1.515004913
VNM,2008,2.375779122
VNM,2009,3.690545285
VNM,2010,4.1712163030000005
VNM,2011,4.318832452
VNM,2012,5.317667686
VNM,2013,5.677607533
