country_iso,year,foreign_investment
MRT,1997,-0.237521129
MUS,1997,1.320109835
MWI,1997,0.558295259
MYS,1997,5.136241158
NAC,1997,1.487733894
NAM,1997,2.217420628
NER,1997,1.027273942
NGA,1997,0.862276325
NIC,1997,4.633293719
NLD,1997,2.647078659
NOR,1997,2.7979075460000002
NPL,1997,0.468752021
NZL,1997,2.901933605
OED,1997,1.393942776
OMN,1997,0.40726249600000003
OSS,1997,3.8386931310000003
PAK,1997,1.147229318
PAN,1997,12.28963978
PER,1997,3.679021749
PHL,1997,1.484013569
PNG,1997,0.5735264529999999
POL,1997,3.0857641410000003
PRE,1997,1.494866824
PRT,1997,2.3164720919999997
PRY,1997,2.31705741
PSE,1997,4.335336986000001
PSS,1997,0.700643177
PST,1997,1.44201604
PYF,1997,0.402852486
QAT,1997,3.7027555960000003
ROU,1997,3.415327783
RUS,1997,1.2013588929999999
RWA,1997,0.139882174
SAS,1997,0.8945033000000001
SAU,1997,1.831406071
SDN,1997,0.838077686
SEN,1997,3.022866801
SGP,1997,15.68230754
SLB,1997,5.964213779
SLE,1997,0.211714175
SLV,1997,0.5776290270000001
SSA,1997,1.8894665380000002
SSF,1997,1.9008122219999999
SST,1997,4.293377199
SUR,1997,-0.993067418
SVK,1997,0.637791805
SVN,1997,1.611030985
SWE,1997,3.8557411060000004
SWZ,1997,-0.892056285
SYC,1997,9.485361007
SYR,1997,0.551525058
TCD,1997,2.867497998
TEA,1997,4.058071378999999
TEC,1997,1.805719405
TGO,1997,0.8179297790000001
THA,1997,2.593386672
TJK,1997,1.953184099
TKM,1997,4.401820805
TLA,1997,3.0744740910000004
TMN,1997,1.2398709159999999
TON,1997,-0.004961534
TSA,1997,0.8945033000000001
TSS,1997,1.9008122219999999
TTO,1997,17.41706087
TUN,1997,1.651878728
TUR,1997,0.42405325
TZA,1997,2.0547643769999997
UGA,1997,2.791365385
UKR,1997,1.242263277
UMC,1997,3.000746286
URY,1997,0.472260475
USA,1997,1.424065572
UZB,1997,1.131261325
VCT,1997,26.58951904
VEN,1997,7.224772407000001
VNM,1997,8.270096758
VUT,1997,11.81494945
WLD,1997,1.689181012
WSM,1997,7.002349962
YEM,1997,-2.025280951
ZAF,1997,2.4972857040000003
ZMB,1997,4.8195773189999995
ZWE,1997,1.5839013530000001
ABW,1998,6.814224316000001
AGO,1998,17.12159065
ALB,1998,1.767893909
ARB,1998,1.698620264
ARE,1998,0.34048531200000004
ARG,1998,2.4387689619999997
ARM,1998,12.27077974
ATG,1998,3.128906044
AUS,1998,1.904644606
AUT,1998,2.094684079
AZE,1998,23.00678789
BDI,1998,0.0
BEL,1998,8.776794077
BEN,1998,0.46002923
BFA,1998,0.157122676
BGD,1998,0.380236167
BGR,1998,3.5959782
BHR,1998,2.9020196719999998
BHS,1998,2.149791753
BIH,1998,1.621115881
BLR,1998,1.334908888
BLZ,1998,2.56171167
BMU,1998,3.2803662260000004
BOL,1998,11.17146109
BRA,1998,3.6948170639999995
BRB,1998,0.547929135
BRN,1998,14.15031268
BWA,1998,1.989749587
CAF,1998,0.7547094520000001
CAN,1998,3.9535744360000002
CEB,1998,4.3920924480000005
CHE,1998,3.84535787
CHL,1998,5.672914638
CHN,1998,4.435577102
CIV,1998,6.026776831
CMR,1998,0.520419186
COD,1998,0.9867122420000001
COG,1998,-8.703069674
COL,1998,2.873546112
COM,1998,0.103812309
CPV,1998,1.301706826
CRI,1998,4.5126071130000005
CSS,1998,5.212916259
CYP,1998,3.370192499
CZE,1998,5.5649701910000005
DEU,1998,1.318741891
DJI,1998,0.61709349
DMA,1998,2.019513695
DNK,1998,3.771167013
DOM,1998,3.086396033
DZA,1998,1.2588262190000001
EAP,1998,4.1619896480000005
EAR,1998,1.7722271840000001
EAS,1998,1.43119011
ECA,1998,1.457104221
ECS,1998,3.3098422739999998
ECU,1998,3.109081567
EGY,1998,1.268437022
EMU,1998,2.429795522
ERI,1998,0.006102171
ESP,1998,2.5378362130000003
EST,1998,10.51176567
ETH,1998,3.3341327880000002
EUU,1998,3.438299266
FCS,1998,2.249373231
FIN,1998,9.33679172
FJI,1998,1.227319048
FRA,1998,1.963825255
GAB,1998,2.9576938889999997
GBR,1998,6.654918197000001
GEO,1998,7.341915982000001
GHA,1998,2.237678076
GIN,1998,0.496324792
GMB,1998,2.820470737
GNB,1998,2.1346462390000003
GNQ,1998,74.12389917
GRC,1998,0.049297861
GRD,1998,10.91832091
GTM,1998,6.941303682999999
GUY,1998,6.132141946
HIC,1998,2.4711105069999997
HKG,1998,8.253702417000001
HND,1998,1.555053545
HPC,1998,2.62574757
HRV,1998,3.942651745
HTI,1998,0.28894367
HUN,1998,6.6965097270000005
IBD,1998,2.937414234
IBT,1998,2.8316286560000004
IDA,1998,1.345310007
IDB,1998,1.0025573190000001
IDN,1998,-0.252290448
IDX,1998,1.6279564819999999
IND,1998,0.625285966
IRL,1998,9.837938036
IRN,1998,0.021763395
ISL,1998,1.8139966459999999
ISR,1998,1.498626185
ITA,1998,0.207870545
JAM,1998,3.675589715
JOR,1998,3.863895256
JPN,1998,0.062294255
KAZ,1998,5.201659067
KEN,1998,0.18836560300000002
KGZ,1998,6.636141592
KHM,1998,3.7133311769999997
KIR,1998,0.6730642379999999
KNA,1998,8.33015803
KOR,1998,1.600357623
KWT,1998,0.227693924
LAC,1998,3.2934529169999998
LAO,1998,3.585439352
LBN,1998,6.58022463
LBY,1998,-0.46933973700000003
LCA,1998,10.62708284
LCN,1998,3.413475843
LDC,1998,1.814100089
LIC,1998,1.011059017
LKA,1998,1.224592312
LMC,1998,1.477003155
LMY,1998,2.7410737760000004
LSO,1998,3.053486876
LTE,1998,3.898560723
LTU,1998,8.173892354
LVA,1998,5.197398799999999
MAC,1998,-0.26533707300000003
MAR,1998,0.7384359770000001
MDA,1998,4.445118143
MDG,1998,0.44495171899999997
MDV,1998,2.132576087
MEA,1998,1.44681947
MEX,1998,2.422927439
MIC,1998,2.77261383
MKD,1998,4.024174384
MLI,1998,0.327244517
MLT,1998,8.23941374
MNA,1998,1.052523692
MNG,1998,1.680836311
MOZ,1998,4.18476942
MRT,1998,0.009645953
MUS,1998,0.29187946600000003
MWI,1998,0.691439461
MYS,1998,2.997750852
NAC,1998,2.435942463
NAM,1998,2.514875095
NER,1998,-0.084967461
NGA,1998,0.548616188
NIC,1998,4.707387717
NLD,1998,8.588628467000001
NOR,1998,3.662264602
NPL,1998,0.247611787
NZL,1998,3.2471361919999997
OED,1998,2.41817404
OMN,1998,0.724155461
OSS,1998,4.704004089
PAK,1998,0.813610046
PAN,1998,11.36194156
PER,1998,2.9619921469999997
PHL,1998,3.1672816889999997
PNG,1998,2.887983827
POL,1998,3.6602232089999998
PRE,1998,2.105467031
PRT,1998,4.8983527019999995
PRY,1998,3.6779944689999997
PSE,1998,5.13725121
PSS,1998,1.819208868
PST,1998,2.453057516
PYF,1998,0.284226304
QAT,1998,3.386477192
ROU,1998,4.87119059
RUS,1998,1.019119425
RWA,1998,0.356901662
SAS,1998,0.639544644
SAU,1998,2.9183799219999997
SDN,1998,3.2950150469999997
SEN,1998,1.116564871
SGP,1998,6.950616497
SLB,1998,1.8686455309999999
SLE,1998,0.015599153000000001
SLV,1998,10.08244914
SSA,1998,1.5896304369999998
SSF,1998,1.601601601
SST,1998,4.769347547
SUR,1998,0.81919251
SVK,1998,2.165770163
SVN,1998,0.97398058
SWE,1998,8.677378433
SWZ,1998,9.684826306
SYC,1998,8.746294394
SYR,1998,0.539443655
TCD,1998,1.243509246
TEA,1998,4.1619896480000005
TEC,1998,1.9408392980000002
TGO,1998,0.700298687
THA,1998,6.434800522000001
TJK,1998,2.26779622
TKM,1998,2.390923182
TLA,1998,3.418572298
TMN,1998,1.00896553
TON,1998,0.024224572000000003
TSA,1998,0.639544644
TSS,1998,1.601601601
TTO,1998,12.07485755
TUN,1998,2.984528172
TUR,1998,0.34086537899999997
TZA,1998,1.4042375230000002
UGA,1998,3.1891552460000003
UKR,1998,1.773979219
UMC,1998,3.110551221
URY,1998,0.646421115
USA,1998,2.329849227
UZB,1998,0.931351445
VCT,1998,23.8081171
VEN,1998,5.500858207
VNM,1998,6.141214402999999
VUT,1998,7.770980582000001
WLD,1998,2.518966663
WSM,1998,1.113248866
YEM,1998,-3.468697007
ZAF,1998,0.399448065
ZMB,1998,5.596883537
ZWE,1998,6.940053217000001
ABW,1999,27.13850724
AGO,1999,40.16725096
ALB,1999,1.282642375
ARB,1999,0.46688785200000005
ARE,1999,-1.166835786
ARG,1999,8.460582171
ARM,1999,6.612580778
ATG,1999,6.759671879
AUS,1999,0.568932377
AUT,1999,1.369564751
AZE,1999,11.13926038
BDI,1999,-0.058805185
BEL,1999,46.36411245
BEN,1999,0.34617473
BFA,1999,0.26474964100000004
BGD,1999,0.350304291
BGR,1999,6.050768636
BHR,1999,6.852999957000001
BHS,1999,1.943031311
BIH,1999,3.772741435
BLR,1999,3.657787145
BLZ,1999,8.007221191000001
BMU,1999,1.8198592059999998
BOL,1999,12.1966294
BRA,1999,4.735492291
BRB,1999,0.576013585
BRN,1999,16.25801454
BTN,1999,0.250640813
BWA,1999,0.668733486
CAF,1999,0.598007105
CAN,1999,4.061040441
CEB,1999,5.0933360510000005
CHE,1999,5.015759767
CHL,1999,11.654348800000001
CHN,1999,3.74900388
CIV,1999,1.901556235
CMR,1999,0.312518126
COD,1999,0.236879335
COG,1999,-2.9004345419999997
COL,1999,1.7495931519999999
COM,1999,0.070858011
CPV,1999,9.10423779
CRI,1999,4.3638042310000005
CSS,1999,5.135512959
CYP,1999,7.744916953
CZE,1999,9.731527053999999
DEU,1999,3.921041973
DJI,1999,0.5993322329999999
DMA,1999,5.412228622000001
DNK,1999,9.466974627
DOM,1999,6.075184306000001
DZA,1999,0.599517569
EAP,1999,3.373812765
EAR,1999,2.006478756
EAS,1999,1.695077367
ECA,1999,1.615055857
ECS,1999,5.759284022
ECU,1999,3.300590488
EGY,1999,1.174392815
EMU,1999,4.969204826
ERI,1999,12.08005862
ESP,1999,3.092608425
EST,1999,5.655849834
ETH,1999,0.908732804
EUU,1999,6.079488233999999
FCS,1999,1.696697959
FIN,1999,5.7670012029999995
FJI,1999,-7.573166102
FRA,1999,3.07984401
GAB,1999,1.918355874
GBR,1999,7.720615754
GEO,1999,2.939258065
GHA,1999,3.156999582
GIN,1999,1.8332057780000002
GMB,1999,6.073226367
GNB,1999,0.325634875
GNQ,1999,24.84168907
GRC,1999,0.058019271
GRD,1999,8.620548563
GTM,1999,5.047380675
GUY,1999,6.621039183
HIC,1999,3.8327663110000003
HKG,1999,15.29571207
HND,1999,3.699419137
HPC,1999,2.9639250010000002
HRV,1999,6.2167176820000005
HTI,1999,0.722241315
HUN,1999,6.897764049
IBD,1999,3.208122303
IBT,1999,3.0891341139999997
IDA,1999,1.5081081719999998
IDB,1999,1.206770313
IDN,1999,-1.332573541
IDX,1999,1.7637642169999999
IND,1999,0.472644846
IRL,1999,18.45197897
IRN,1999,0.030742622999999997
ISL,1999,0.7427799420000001
ISR,1999,3.5436304310000004
ITA,1999,0.55444381
JAM,1999,5.362883377
JOR,1999,1.9115498569999998
JPN,1999,0.323986292
KAZ,1999,9.406776135
KEN,1999,0.402864464
KGZ,1999,3.555693652
KHM,1999,2.9064195219999998
KIR,1999,0.654226712
KNA,1999,14.20006324
KOR,1999,2.210476896
KWT,1999,0.23990904899999999
LAC,1999,4.265726549
LAO,1999,5.424803197999999
LBN,1999,5.012211585
LBY,1999,-0.35597879
LCA,1999,10.08227669
LCN,1999,4.559054011000001
LDC,1999,2.8436990619999998
LIC,1999,1.5267674740000001
LKA,1999,1.12676595
LMC,1999,1.1981645
LMY,1999,2.9038470789999997
LSO,1999,2.414323809
LTE,1999,4.331358973
LTU,1999,5.144844108
LVA,1999,4.630193286
MAC,1999,0.145133594
MAR,1999,1.986389025
MDA,1999,3.234587569
MDG,1999,1.570545955
MDV,1999,2.091211587
MEA,1999,0.8748119459999999
MEX,1999,2.322605748
MIC,1999,2.9298983460000003
MKD,1999,2.363659352
MLI,1999,0.9009411159999999
MLT,1999,16.1614272
MNA,1999,0.8868916729999999
MNG,1999,2.874953005
MOZ,1999,6.48205892
MRT,1999,1.0756106779999999
MUS,1999,1.136198937
MWI,1999,3.295652375
MYS,1999,4.921466665
NAC,1999,3.297411732
NAM,1999,1.3381396509999999
NER,1999,0.07951069599999999
NGA,1999,1.692557514
NIC,1999,6.946449705
NLD,1999,9.210568357
NOR,1999,3.587597582
NPL,1999,0.086439766
NZL,1999,1.6021577480000002
OED,1999,3.709484313
OMN,1999,0.255249022
OSS,1999,4.920528249
PAK,1999,0.844795025
PAN,1999,8.60245923
PER,1999,3.865535405
PHL,1999,2.2037433419999997
PNG,1999,8.571201778999999
POL,1999,4.364306707
PRE,1999,3.288549305
PRT,1999,0.581273831
PRY,1999,0.98675237
PSE,1999,4.441884762
PSS,1999,-3.8262706630000003
PST,1999,3.8326665789999996
PYF,1999,0.11667056199999999
QAT,1999,0.913812596
ROU,1999,2.8954644239999996
RUS,1999,1.662282546
RWA,1999,0.09572776300000001
SAS,1999,0.516899566
SAU,1999,-0.48166459100000003
SDN,1999,3.4712453560000003
SEN,1999,2.481917856
SGP,1999,21.84975776
SLB,1999,2.053132768
SLE,1999,0.07965550099999999
SLV,1999,1.912409009
SSA,1999,2.275475917
SSF,1999,2.286664998
SST,1999,4.733211153
SUR,1999,-6.93903255
SVK,1999,1.112832679
SVN,1999,0.469368144
SWE,1999,23.10395419
SWZ,1999,6.348696768
SYC,1999,8.863245459
SYR,1999,1.656810224
TCD,1999,1.598057794
TEA,1999,3.373812765
TEC,1999,2.333793954
TGO,1999,0.9570279740000001
THA,1999,4.8178172560000005
TJK,1999,0.616866143
TKM,1999,5.100865603
TLA,1999,4.555598149
TMN,1999,0.849256692
TON,1999,0.487143317
TSA,1999,0.516899566
TSS,1999,2.286664998
TTO,1999,9.447813943
TUN,1999,1.5137946230000001
TUR,1999,0.305997671
TZA,1999,4.064919874
UGA,1999,2.3372263319999997
UKR,1999,1.570582531
UMC,1999,3.45033967
URY,1999,0.9810729559999999
USA,1999,3.244314135
UZB,1999,0.7096656109999999
VCT,1999,14.53634831
VEN,1999,2.99254254
VNM,1999,4.922663457
VUT,1999,5.001270658
WLD,1999,3.677901705
WSM,1999,-0.277597925
YEM,1999,-4.025597079
ZAF,1999,1.100275869
ZMB,1999,4.758670801
ZWE,1999,0.860307485
ABW,2000,-6.828727173
AGO,2000,9.62386631
ALB,2000,4.108776037
ARB,2000,0.544944956
ARE,2000,-0.485281533
ARG,2000,3.665790595
ARM,2000,5.450433166
ATG,2000,5.193696323999999
AUS,2000,3.5867452689999997
AUT,2000,4.319625509
AZE,2000,2.464373862
BDI,2000,1.342151992
BEL,2000,37.56859063
BEN,2000,-0.496774564
BFA,2000,0.878973875
BGD,2000,0.525362089
BGR,2000,7.614252135
BHR,2000,4.011545582
BHS,2000,3.098507145
BIH,2000,2.653080006
BLR,2000,0.932726195
BLZ,2000,3.553134335
BMU,2000,1.9222928209999999
BOL,2000,8.768250434
BRA,2000,5.0341286819999995
BRB,2000,0.621496076
BRN,2000,9.158360447
BWA,2000,0.987699683
CAF,2000,0.097219751
CAN,2000,9.201639209
CEB,2000,5.522128019
CHE,2000,8.483892537000001
CHL,2000,6.241918165
CHN,2000,3.4750822460000004
CIV,2000,2.189990105
CMR,2000,1.5798525540000001
COD,2000,0.493452282
COG,2000,-3.040392694
COL,2000,2.439226559
COM,2000,0.026732989
CPV,2000,6.342824222999999
CRI,2000,4.83912983
CSS,2000,4.839513029
CYP,2000,8.560861195
CZE,2000,8.089408203
DEU,2000,12.76319308
DJI,2000,0.5961294460000001
DMA,2000,5.276743013
DNK,2000,21.93809364
DOM,2000,4.0691020369999995
DZA,2000,0.5112613020000001
EAP,2000,2.777559352
EAR,2000,1.557811808
EAS,2000,2.118719353
ECA,2000,1.308428091
ECS,2000,8.571429318
ECU,2000,-0.12788994199999998
EGY,2000,1.236997207
EMU,2000,8.593821419
ERI,2000,3.9455348519999998
ESP,2000,6.786943902000001
EST,2000,7.309609792000001
ETH,2000,1.633506369
EUU,2000,8.973476758
FCS,2000,1.6973434459999999
FIN,2000,10.7388269
FJI,2000,0.035114999
FRA,2000,3.038290685
GAB,2000,5.4867525939999995
GBR,2000,9.90039152
GEO,2000,4.299844346
GHA,2000,3.3293033789999997
GIN,2000,0.331913252
GMB,2000,5.558710412999999
GNB,2000,0.189713802
GNQ,2000,14.77053652
GRC,2000,-0.006297723000000001
GRD,2000,7.193118422
GTM,2000,-4.088377138999999
GUY,2000,9.41532519
HIC,2000,5.114397551000001
HKG,2000,41.065121000000005
HND,2000,4.926833341
HPC,2000,2.554460185
HRV,2000,4.876890883
HTI,2000,0.335116718
HUN,2000,5.819155704
IBD,2000,2.718863062
IBT,2000,2.62894617
IDA,2000,1.462151809
IDB,2000,1.088078739
IDN,2000,-2.7574399339999998
IDX,2000,1.7681957240000001
IND,2000,0.7652126490000001
IRL,2000,25.81739848
IRN,2000,0.035586634
ISL,2000,1.723311274
ISR,2000,6.080788104
ITA,2000,1.1516557379999999
JAM,2000,4.669822186
JOR,2000,10.64492636
JPN,2000,0.21868287100000003
KAZ,2000,7.492466116
KEN,2000,0.872895972
KGZ,2000,-0.17231107399999998
KHM,2000,3.216744312
KIR,2000,1.073257195
KNA,2000,22.19383362
KOR,2000,2.049273711
KWT,2000,0.043220912
LAC,2000,3.550674872
LAO,2000,1.9576039
LBN,2000,5.75581692
LBR,2000,2.3798627
LBY,2000,0.36843281299999997
LCA,2000,6.442093934
LCN,2000,3.6467157310000005
LDC,2000,1.876658405
LIC,2000,1.524536306
LIE,2000,799.3135907000001
LKA,2000,1.05898829
LMC,2000,0.866821398
LMY,2000,2.477944684
LSO,2000,3.651798841
LTE,2000,4.247705278
LTU,2000,3.29548081
LVA,2000,4.085914167
MAC,2000,-0.011755091
MAR,2000,1.097744357
MDA,2000,9.898873839
MDG,2000,2.139235804
MDV,2000,3.5737818889999997
MEA,2000,1.305973253
MEX,2000,2.596709943
MHL,2000,0.64067275
MIC,2000,2.497739979
MKD,2000,5.765058702999999
MLI,2000,2.03720857
MLT,2000,17.25852562
MMR,2000,2.86117768
MNA,2000,1.212023794
MNG,2000,4.723122798
MOZ,2000,2.508150079
MRT,2000,3.0994372930000003
MUS,2000,5.696405198
MWI,2000,1.491247431
MYS,2000,4.038428624
NAC,2000,3.796059755
NAM,2000,5.121311574
NCL,2000,-1.514572529
NER,2000,0.874570478
NGA,2000,1.641739329
NIC,2000,5.217991628
NLD,2000,15.15447847
NOR,2000,4.865519279
NPL,2000,-0.008824253
NZL,2000,-2.8652945560000003
OED,2000,4.788583999
OMN,2000,0.42035303799999996
OSS,2000,5.050033275
PAK,2000,0.416484258
PAN,2000,6.727830486
PER,2000,1.564790193
PHL,2000,1.835206586
PLW,2000,2.174777063
PNG,2000,2.740303139
POL,2000,5.4309378310000005
PRE,2000,2.18009468
PRT,2000,6.163923495
PRY,2000,1.217294369
PSE,2000,1.437441622
PSS,2000,1.112260343
PST,2000,5.071705083
PYF,2000,0.286427714
QAT,2000,1.416675432
ROU,2000,2.783649075
RUS,2000,1.031161116
RWA,2000,0.466875298
SAS,2000,0.706503983
SAU,2000,-0.992569137
SDN,2000,3.1996949889999997
SEN,2000,1.3747066319999999
SGP,2000,16.14923704
SLB,2000,0.460660202
SLE,2000,6.133420204
SLV,2000,1.471370927
SMR,2000,-0.34848963200000005
SSA,2000,1.750407316
SSF,2000,1.7538699530000001
SST,2000,4.894602787
SUR,2000,-10.25671362
SVK,2000,7.484136622
SVN,2000,0.669307502
SWE,2000,8.731177515
SWZ,2000,5.215923247
SYC,2000,3.9563827330000003
SYR,2000,1.3970892480000001
TCD,2000,8.315349111
TEA,2000,2.777508469
TEC,2000,2.199373468
TGO,2000,3.540361015
THA,2000,2.663126912
TJK,2000,2.7359351760000004
TKM,2000,4.509990241000001
TLA,2000,3.66212085
TMN,2000,1.209698604
TON,2000,4.552400648
TSA,2000,0.706503983
TSS,2000,1.7538699530000001
TTO,2000,8.332988117000001
TUN,2000,3.496082709
TUR,2000,0.359734117
TZA,2000,3.46442642
UGA,2000,2.59476175
UKR,2000,1.90329792
UMC,2000,2.966635423
URY,2000,1.15156664
USA,2000,3.405318336
UZB,2000,0.54285763
VCT,2000,9.525138523999999
VEN,2000,4.0148292230000004
VNM,2000,4.16392408
VUT,2000,7.44668952
WLD,2000,4.648184765
WSM,2000,-0.44859401299999996
YEM,2000,0.066299428
ZAF,2000,0.710488511
ZMB,2000,3.3799142730000002
ZWE,2000,0.34678844600000003
ABW,2001,-13.90165842
AGO,2001,24.00911706
ALB,2001,5.2854345369999995
ARB,2001,1.284315867
ARE,2001,1.14589217
ARG,2001,0.806164135
ARM,2001,3.298067417
ATG,2001,12.29515078
AUS,2001,2.8324023439999997
AUT,2001,2.883092982
AZE,2001,14.35913016
BDI,2001,-0.001304856
BEL,2001,37.28873348
BEN,2001,0.624013838
BFA,2001,0.222801458
BGD,2001,0.145443905
BGR,2001,5.775535197999999
BHR,2001,0.8952439440000001
BHS,2001,1.2307296490000001
BIH,2001,2.061147254
BLR,2001,0.775405865
BLZ,2001,7.016590596
BMU,2001,1.135720502
BOL,2001,8.668583324
BRA,2001,4.1521268330000005
BRB,2001,0.595190349
BRN,2001,1.08362189
BWA,2001,0.558882745
CAF,2001,0.55631182
CAN,2001,3.8554968080000003
CEB,2001,4.610447671
CHE,2001,3.5046373710000003
CHL,2001,5.916832274
CHN,2001,3.51300212
CIV,2001,2.436260142
CMR,2001,-0.112407854
COD,2001,1.37428477
COG,2001,-4.844261048
COL,2001,2.588226585
COM,2001,0.303007094
CPV,2001,1.6003190040000002
CRI,2001,3.907699434
CSS,2001,5.579331198999999
CYP,2001,9.085903295
CZE,2001,8.353677389
DEU,2001,2.9292899610000003
DJI,2001,0.592742007
DMA,2001,5.03106133
DNK,2001,5.63524699
DOM,2001,4.2497236780000005
DZA,2001,2.0333201880000003
EAP,2001,2.8413795019999997
EAR,2001,1.8387099040000001
EAS,2001,1.65822484
ECA,2001,2.072974683
ECS,2001,4.524750246
ECU,2001,2.20108486
EGY,2001,0.5222672429999999
EMU,2001,4.876580132
ERI,2001,1.612458067
ESP,2001,4.608644236
EST,2001,9.472201908999999
ETH,2001,4.244759584
EUU,2001,4.689533285
FCS,2001,2.355487252
FIN,2001,2.489723294
FJI,2001,2.487912655
FRA,2001,3.64281272
GAB,2001,-2.00474145
GBR,2001,3.419665081
GEO,2001,3.412704531
GHA,2001,1.6805552830000001
GIN,2001,0.05918595
GMB,2001,5.161411923
GNB,2001,0.10085027099999999
GNQ,2001,64.38410045
GRC,2001,0.0014694520000000002
GRD,2001,11.288078500000001
GTM,2001,-5.007241077
GUY,2001,7.863317837
HIC,2001,2.676457841
HKG,2001,18.47173606
HND,2001,4.095057184
HPC,2001,3.1002287219999998
HRV,2001,4.245800532
HTI,2001,0.12234310400000001
HUN,2001,7.551293737999999
IBD,2001,2.8577672510000003
IBT,2001,2.767645367
IDA,2001,1.569412475
IDB,2001,0.970632086
IDN,2001,-1.8556861930000002
IDX,2001,2.07215817
IND,2001,1.056378305
IRL,2001,8.843082322
IRN,2001,0.321660451
ISL,2001,1.991939766
ISR,2001,1.354657101
ITA,2001,1.27488632
JAM,2001,6.28131362
JOR,2001,3.006423027
JPN,2001,0.114464574
KAZ,2001,12.71548747
KEN,2001,0.040833358
KGZ,2001,0.328285302
KHM,2001,3.676756427
KIR,2001,-0.43339267299999995
KNA,2001,18.55755796
KOR,2001,1.223576512
KWT,2001,-0.319645275
LAC,2001,3.323427073
LAO,2001,1.35157902
LBN,2001,8.237549526
LBR,2001,0.91611479
LBY,2001,-0.38991424399999997
LCA,2001,7.366267884
LCN,2001,3.4053226660000004
LDC,2001,3.146880518
LIC,2001,2.397816656
LIE,2001,376.79791939999996
LKA,2001,1.090747209
LMC,2001,1.21452057
LMY,2001,2.7030986230000003
LSO,2001,3.5963480000000003
LTE,2001,3.511933426
LTU,2001,3.6106920139999996
LVA,2001,2.08165517
MAC,2001,2.3491355680000003
MAR,2001,7.158102454
MDA,2001,6.986009639
MDG,2001,2.054480097
MDV,2001,2.360552923
MEA,2001,1.153627639
MEX,2001,3.9724818330000002
MHL,2001,0.60167394
MIC,2001,2.70896881
MKD,2001,12.65812804
MLI,2001,6.025896991000001
MLT,2001,9.623767656
MMR,2001,3.215657535
MNA,2001,1.644509594
MNG,2001,4.9684623530000005
MOZ,2001,4.809471718
MRT,2001,5.92031143
MUS,2001,-0.599865225
MWI,2001,1.124378614
MYS,2001,0.5970293179999999
NAC,2001,1.774695275
NAM,2001,10.91159371
NER,2001,1.160098166
NGA,2001,1.608284185
NIC,2001,2.821639385
NLD,2001,12.05874241
NOR,2001,1.8337502909999999
NPL,2001,0.347091875
NZL,2001,0.48136235299999997
OED,2001,2.558296007
OMN,2001,0.02674047
OSS,2001,4.4621083310000005
PAK,2001,0.522751161
PAN,2001,4.853618218
PER,2001,2.199224502
PHL,2001,0.9965635279999999
PLW,2001,-0.913540404
PNG,2001,2.050724509
POL,2001,2.979719901
PRE,2001,3.5021413210000003
PRT,2001,5.031968341000001
PRY,2001,1.1676348890000001
PSE,2001,0.47896697200000005
PSS,2001,1.87799859
PST,2001,2.650298009
QAT,2001,1.684982456
ROU,2001,2.8642282999999997
RUS,2001,0.928663004
RWA,2001,1.104685195
SAS,2001,0.913947775
SAU,2001,0.010665943999999998
SDN,2001,4.354099069
SEN,2001,0.729469794
SGP,2001,18.93961756
SLB,2001,-2.151800136
SLE,2001,0.901974622
SLV,2001,2.270704149
SMR,2001,0.019816885
SSA,2001,4.119150449
SSF,2001,4.129617832
SST,2001,4.707495129
STP,2001,3.9499084339999997
SUR,2001,-3.212353242
SVK,2001,4.983664672
SVN,2001,2.400807471
SWE,2001,7.558662458
SWZ,2001,1.901492054
SYC,2001,10.40401801
SYR,2001,0.521331121
TCD,2001,26.90303247
TEA,2001,2.84105992
TEC,2001,2.323402635
TGO,2001,4.898529427
THA,2001,4.2122256380000005
TJK,2001,0.8785782
TKM,2001,4.809319096
TLA,2001,3.433712266
TMN,2001,1.655282343
TON,2001,4.20903857
TSA,2001,0.913947775
TSS,2001,4.129617832
TTO,2001,9.460759606
TUN,2001,2.04619204
TUR,2001,1.673891522
TUV,2001,-0.070547398
TZA,2001,4.0442110069999995
UGA,2001,2.593888371
UKR,2001,2.0857308409999997
UMC,2001,3.139281892
URY,2001,1.485267576
USA,2001,1.630116343
UZB,2001,0.726225245
VCT,2001,4.892662264
VEN,2001,3.013735273
VNM,2001,3.977335462
VUT,2001,6.980397684
WLD,2001,2.681248746
WSM,2001,0.51799712
YEM,2001,1.573189217
ZAF,2001,5.983101185
ZMB,2001,3.541352382
ZWE,2001,0.056068825
ABW,2002,17.12805755
AFG,2002,1.2329918229999999
AGO,2002,11.40619007
ALB,2002,3.104825701
ARB,2002,0.881257724
ARE,2002,0.086781366
ARG,2002,2.198958195
ARM,2002,4.659499749
ATG,2002,8.08541923
AUS,2002,3.713762123
AUT,2002,0.064836384
AZE,2002,32.46670119
BDI,2002,0.0
BEL,2002,7.0458501479999995
BEN,2002,-0.631986845
BFA,2002,0.468745938
BGD,2002,0.09557936800000001
BGR,2002,5.55808812
BHR,2002,2.261808944
BHS,2002,1.7203833730000002
BIH,2002,4.025939978
BLR,2002,1.6931326830000002
BLZ,2002,2.7302693010000003
BMU,2002,0.137152332
BOL,2002,8.557893431
BRA,2002,3.2653199
BRB,2002,0.548965169
BRN,2002,3.930498376
BTN,2002,0.465664584
BWA,2002,7.501536088
CAF,2002,0.569331815
CAN,2002,3.230609335
