country_iso,year,literacy_rate
PRI,2017,92.39
PSS,2017,91.01657
QAT,2017,93.46396999999999
SAS,2017,71.69524
SAU,2017,95.32863
SEN,2017,51.900420000000004
SGP,2017,97.20225
SLV,2017,88.48271
SSA,2017,65.0482
SSF,2017,65.05196
SST,2017,85.94953000000001
TEA,2017,95.67395
TEC,2017,98.94835
TLA,2017,93.58714
TMN,2017,75.61515
TSA,2017,71.69524
TSS,2017,65.05196
TUR,2017,96.15053
UMC,2017,95.02833000000001
URY,2017,98.61572
WLD,2017,86.12593000000001
ZAF,2017,87.04666999999999
ABW,2018,97.80742
AFG,2018,43.01972
ALB,2018,98.14115
ARB,2018,74.5966
ARG,2018,99.00386999999999
BEN,2018,42.3624
BFA,2018,41.22445
BGD,2018,73.9122
BHR,2018,97.46419
BLR,2018,99.75656
BRA,2018,93.2275
BRN,2018,97.21410999999999
CAF,2018,37.39582
CHN,2018,96.84089
CIV,2018,47.16535
CMR,2018,77.07104
COG,2018,80.29876
COL,2018,95.09251
COM,2018,58.81701999999999
CRI,2018,97.86379000000001
DZA,2018,81.40784000000001
EAP,2018,95.86556
EAR,2018,79.35073
EAS,2018,95.6076
ECA,2018,99.0011
ECS,2018,98.33417
ERI,2018,76.57052
ESP,2018,98.4365
FCS,2018,63.75516
GAB,2018,84.66716
GHA,2018,79.03964
HND,2018,87.20524
HPC,2018,62.6266
IBD,2018,89.05044000000001
IBT,2018,84.19382
IDA,2018,66.35453000000001
IDB,2018,67.0462
IDN,2018,95.65856
IDX,2018,65.99904000000001
IND,2018,74.37299
IRQ,2018,50.14052
ITA,2018,99.15576
JOR,2018,98.22711
KEN,2018,81.53497
KGZ,2018,99.586
KWT,2018,96.05646999999999
LAC,2018,93.31166
LBN,2018,95.06944
LCN,2018,93.86706
LDC,2018,64.81693
LIC,2018,63.183969999999995
LMC,2018,77.24338
LMY,2018,84.02266
LTE,2018,96.1515
MAR,2018,73.75001
MDG,2018,74.80431999999999
MEA,2018,78.96279
MEX,2018,95.37991
MIC,2018,86.14846999999999
MLI,2018,35.47377
MLT,2018,94.50319
MNA,2018,75.9596
MNE,2018,98.84718000000001
MNG,2018,98.42312
MUS,2018,91.32539
NGA,2018,62.016009999999994
NPL,2018,67.90843000000001
OMN,2018,95.65153000000001
OSS,2018,84.52881
PAN,2018,95.41181
PER,2018,94.40827
PRE,2018,62.643609999999995
PRT,2018,96.13759
PRY,2018,94.0208
PSE,2018,97.21861
ROU,2018,98.8445
RUS,2018,99.73006
RWA,2018,73.21559
SAS,2018,72.25239
SDN,2018,60.69718
SGP,2018,97.34486
SLE,2018,43.20633
SMR,2018,99.91643
SRB,2018,98.2892
SSA,2018,65.57343
SSD,2018,34.52276
SSF,2018,65.57706
SST,2018,86.20175
STP,2018,92.81664
SUR,2018,94.38327
SWZ,2018,88.41938
SYC,2018,95.86771
TEA,2018,95.81489
TEC,2018,98.98185
TLA,2018,93.75496
TLS,2018,68.06683000000001
TMN,2018,75.72189
TON,2018,99.41436999999999
TSA,2018,72.25239
TSS,2018,65.57706
UGA,2018,76.5275
UMC,2018,95.18383
URY,2018,98.70385999999999
VNM,2018,95.00038
VUT,2018,87.50631
WLD,2018,86.30100999999999
WSM,2018,99.09577
ZMB,2018,86.74795999999999
