country_iso,year,creative_svc_audiovisual,creative_svc_other_personal_cultural_recreational,creative_svc_advertising_mktresearch_polling,creative_svc_architectural_engineering_technical,creative_svc_personal_cultural_recreational,creative_svc_research
ZMB,2011,,,,,5.303696597,
ZMB,2011,,5.303696597,,,,
ZWE,2011,,,,,0.660531189,
ALB,2012,,,1.281672387,,,
ALB,2012,,,,0.376551457,,
ALB,2012,,,,,,0.034463712
ALB,2012,,,,,0.511809723,
ALB,2012,0.047068932,,,,,
ALB,2012,,0.46474079,,,,
ARG,2012,,,4.0827604,,,
ARG,2012,,,,2.967337904,,
ARG,2012,,,,,,3.109591528
ARG,2012,,,,,2.196452925,
ARG,2012,2.113415866,,,,,
ARG,2012,,0.083037059,,,,
ARM,2012,,,,,2.304357394,
ARM,2012,0.523113591,,,,,
AUS,2012,,,,,1.730223753,
AUS,2012,0.362500023,,,,,
AUT,2012,,,,,0.663095309,
AZE,2012,,,0.456896417,,,
AZE,2012,,,,,,0.095401859
BLR,2012,,,,,0.588553646,
BEL,2012,,,,,0.731508788,
BEL,2012,0.58663257,,,,,
BLZ,2012,,,,,0,
BIH,2012,,,,,0.055756732,
BIH,2012,0.055756732,,,,,
BWA,2012,,,0.019517102,,,
BWA,2012,,,,13.15940593,,
BWA,2012,,,,,,3.881275968
BRA,2012,,,1.759353295,,,
BRA,2012,,,,22.43859157,,
BRA,2012,,,,,,1.446642146
BRA,2012,,,,,0.107684637,
BRA,2012,0.031572643,,,,,
BRA,2012,,0.076111994,,,,
BGR,2012,,,,,0.590985715,
CPV,2012,,,0.000502696,,,
CPV,2012,,,,0.048258828,,
CPV,2012,,,,,0.022956457,
CPV,2012,0.021951064,,,,,
CPV,2012,,0.001005392,,,,
KHM,2012,,,,,0.098214829,
CAN,2012,,,,,,5.038198905
CAN,2012,,,,,3.042583358,
CHL,2012,,,,,0.245887487,
CHN,2012,,,2.481790538,,,
CHN,2012,,,,,0.065600337,
CHN,2012,0.065600337,,,,,
STP,2012,,,,,0.313875754,
COL,2012,,,0.925422299,,,
COL,2012,,,,4.632073545,,
COL,2012,,,,,1.612990647,
COL,2012,0.513362228,,,,,
COL,2012,,1.099628419,,,,
CRI,2012,,,,,0.004655313,
CRI,2012,0.004069328,,,,,
HRV,2012,,,,,0.409967843,
CAF,2012,,,,,1.15437054,
CAF,2012,0.981682538,,,,,
COD,2012,,,,,0.126023584,
DNK,2012,,,,,0.90341039,
ECU,2012,,,,,5.600949017,
ECU,2012,5.600949017,,,,,
SLV,2012,,,,,0,
EST,2012,,,,,0.409015479,
EST,2012,0.312595947,,,,,
FRA,2012,,,,,1.894345207,
GEO,2012,,,,,0.625047571,
GEO,2012,0.185217949,,,,,
DEU,2012,,,,,0.30597058,
DEU,2012,0.336320771,,,,,
GTM,2012,,,,,0.114781346,
HND,2012,,,,,0.611377063,
HUN,2012,,,,,6.062505334,
HUN,2012,5.596043363,,,,,
IND,2012,,,,,0.54506407,
IND,2012,0.204410936,,,,,
IDN,2012,,,,,0.9071523,
IRL,2012,,,,,0.280434952,
IRL,2012,0.230671538,,,,,
ITA,2012,,,,,0.314674921,
JAM,2012,,,,,2.017641691,
JPN,2012,,,,,0.123983872,
KAZ,2012,,,,,0.025531611,
KAZ,2012,0.021834623,,,,,
IRN,2012,,,0.427770631,,,
IRN,2012,,,,1.100909486,,
IRN,2012,,,,,,0.41306658
IRN,2012,,,,,1.129956754,
IRN,2012,0.323669554,,,,,
IRN,2012,,0.8062872,,,,
LVA,2012,,,,,0.350679262,
LTU,2012,,,,,0.458006794,
LTU,2012,0.029330516,,,,,
LUX,2012,,,,,4.235687244,
LUX,2012,4.207928323,,,,,
MYS,2012,,,,,0.465166946,
MUS,2012,,,,,1.710802915,
MUS,2012,0.054930674,,,,,
MUS,2012,,1.655842898,,,,
MEX,2012,,,,,0.499433019,
MEX,2012,0.499433019,,,,,
MNG,2012,,,,,0.021423027,
NLD,2012,,,,,0.571198214,
NZL,2012,,,,,3.226118593,
NIC,2012,,,,,0,
NGA,2012,,,,,0,
NOR,2012,,,,,1.080748616,
PAK,2012,,,0.396413676,,,
PAK,2012,,,,1.496385393,,
PAK,2012,,,,,,0.090412812
PAK,2012,,,,,0.075471065,
PAK,2012,0.023174953,,,,,
PAK,2012,,0.052296112,,,,
PAN,2012,,,0.078489415,,,
PAN,2012,,,,,0.206315034,
PAN,2012,,0.206315034,,,,
PNG,2012,,,,,0.121816259,
PHL,2012,,,,,0.427257977,
PHL,2012,0.254191455,,,,,
POL,2012,,,,,1.031990485,
PRT,2012,,,,,1.447937729,
QAT,2012,,,,,2.981973953,
MDA,2012,,,2.255639098,,,
MDA,2012,,,,0.243506494,,
MDA,2012,,,,,,0.208262133
MDA,2012,,,,,0.142045455,
MDA,2012,0.142045455,,,,,
ROU,2012,,,,,0.985038076,
RUS,2012,,,6.692195821,,,
RUS,2012,,,,6.525558021,,
RUS,2012,,,,,,0.673770533
RUS,2012,,,,,0.939070849,
RUS,2012,0.530178152,,,,,
RUS,2012,,0.408892697,,,,
SRB,2012,,,,,2.889754296,
SGP,2012,,,,,,0.486784272
SGP,2012,,,,,0.451779017,
SVK,2012,,,,,0.9165038,
SVN,2012,,,,,1.284912568,
SLB,2012,,,,,14.85167526,
ZAF,2012,,,,,0.388590561,
ZAF,2012,,0.388590561,,,,
ESP,2012,,,,,1.669183294,
ESP,2012,0.771488778,,,,,
SWE,2012,,,,,0.764745633,
MKD,2012,,,,,2.011948599,
MKD,2012,0.499003216,,,,,
THA,2012,,,,,0.166624391,
TUR,2012,,,,,2.850233698,
TUR,2012,0,,,,,
UGA,2012,,,,,0.432076475,
UGA,2012,0.010933566,,,,,
UGA,2012,,0.421142909,,,,
UKR,2012,,,,,0.613908378,
UKR,2012,0.185720182,,,,,
MNE,2012,,,,,1.391704035,
URY,2012,,,,,0.047325702,
VEN,2012,,,,3.673469388,,
VEN,2012,,,,,0.362811791,
VEN,2012,0.317460318,,,,,
VEN,2012,,0.045351474,,,,
