country_iso,year,mobile_subscriptions
THA,1999,3.755143918
TJK,1999,0.010212984
TKM,1999,0.089562899
TLA,1999,7.8821115079999995
TMN,1999,0.838027471
TON,1999,0.143616257
TSA,1999,0.18782992
TSS,1999,0.997743864
TTO,1999,3.0586273160000004
TUN,1999,0.574790598
TUR,1999,13.03878054
TUV,1999,0.0
TZA,1999,0.155895072
UGA,1999,0.245542843
UKR,1999,0.43936603799999996
UMC,1999,4.44283923
URY,1999,9.647214097
USA,1999,30.89124914
UZB,1999,0.165447016
VCT,1999,1.31776759
VEN,1999,15.9425457
VIR,1999,27.60397497
VNM,1999,0.41585041799999994
VUT,1999,0.165503545
WLD,1999,8.119308764
WSM,1999,1.4008490340000002
YEM,1999,0.163564543
ZAF,1999,11.70088065
ZMB,1999,0.277992509
ZWE,1999,1.471742668
ABW,2000,16.51018679
AFG,2000,0.0
AGO,2000,0.157397106
ALB,2000,0.9520193859999999
AND,2000,36.00397614
ARB,2000,3.128054337
ARE,2000,45.56754142
ARG,2000,17.59645109
ARM,2000,0.569652439
ASM,2000,3.445115097
ATG,2000,28.94127552
AUS,2000,45.08349055
AUT,2000,75.80605745
AZE,2000,5.17559282
BDI,2000,0.255844647
BEL,2000,54.74598263
BEN,2000,0.8079871240000001
BFA,2000,0.217480411
BGD,2000,0.218552945
BGR,2000,9.227356436
BHR,2000,30.954498200000003
BHS,2000,10.57671338
BIH,2000,2.489512622
BLR,2000,0.499947729
BLZ,2000,6.797808462999999
BMU,2000,19.99630837
BOL,2000,6.920904357
BRA,2000,13.26627719
BRB,2000,10.48450362
BRN,2000,28.51439977
BTN,2000,0.0
BWA,2000,13.52068417
CAF,2000,0.136440038
CAN,2000,28.53043915
CEB,2000,20.66525379
CHE,2000,64.93104962
CHL,2000,22.17081695
CHN,2000,6.606481691
CIV,2000,2.8742725160000004
CMR,2000,0.665717198
COD,2000,0.031843195
COG,2000,2.2382731280000003
COL,2000,5.6946828720000005
COM,2000,0.0
CPV,2000,4.60755556
CRI,2000,5.34058892
CSS,2000,11.05481935
CUB,2000,0.058743011
CYM,2000,25.29371439
CYP,2000,31.300931899999995
CZE,2000,42.23784093
DEU,2000,59.21557459
DJI,2000,0.032051997
DMA,2000,1.722900215
DNK,2000,62.97378451
DOM,2000,8.327284492999999
DZA,2000,0.277041908
EAP,2000,5.681241
EAR,2000,3.279415653
EAS,2000,11.31717195
ECA,2000,6.478286212
ECS,2000,34.23003557
ECU,2000,3.8026048639999996
EGY,2000,1.975692517
EMU,2000,59.49057775
ERI,2000,0.0
ESP,2000,59.43712239
EST,2000,39.81096581
ETH,2000,0.026813216
EUU,2000,53.80836695
FCS,2000,0.599963326
FIN,2000,71.87081844
FJI,2000,6.78872906
FRA,2000,49.22869227
FRO,2000,36.31325559
FSM,2000,0.0
GAB,2000,9.769123058
GBR,2000,73.74331268
GEO,2000,4.464297381000001
GHA,2000,0.6745472859999999
GIB,2000,17.8846092
GIN,2000,0.511022689
GMB,2000,0.424981957
GNB,2000,0.0
GNQ,2000,0.824836146
GRC,2000,53.53137816
GRD,2000,4.181537055
GRL,2000,26.90520694
GTM,2000,7.354303497999999
GUM,2000,17.51121812
GUY,2000,5.334029717
HIC,2000,49.1835969
HKG,2000,82.45649966
HND,2000,2.3617124869999997
HPC,2000,0.600601588
HRV,2000,23.32842149
HTI,2000,0.6498258579999999
HUN,2000,30.09908413
IBD,2000,5.442218737
IBT,2000,4.3624381219999995
IDA,2000,0.370569574
IDB,2000,0.367218669
IDN,2000,1.734793002
IDX,2000,0.37228174700000005
IND,2000,0.338555535
IRL,2000,65.05241861
IRN,2000,1.46684708
IRQ,2000,0.0
ISL,2000,76.62952199
ISR,2000,73.99994955
ITA,2000,74.5182166
JAM,2000,13.82272429
JOR,2000,7.592963036
JPN,2000,52.36997183
KAZ,2000,1.322145113
KEN,2000,0.398578964
KGZ,2000,0.182900361
KHM,2000,1.073997805
KIR,2000,0.355467084
KNA,2000,2.722693652
KOR,2000,56.59946726
KWT,2000,23.27488371
LAC,2000,11.74719549
LAO,2000,0.238198997
LBN,2000,19.33497069
LBR,2000,0.052660108
LBY,2000,0.746562407
LCA,2000,1.595110031
LCN,2000,12.24836398
LDC,2000,0.267122636
LIC,2000,0.21079263
LIE,2000,30.13500482
LKA,2000,2.291038136
LMC,2000,1.0276535820000001
LMY,2000,4.14598255
LSO,2000,1.062571699
LTE,2000,7.3010671579999995
LTU,2000,14.96356629
LUX,2000,69.54182842
LVA,2000,16.83072138
MAC,2000,32.97286936
MAR,2000,8.133729629
MCO,2000,43.32286061
MDA,2000,3.3074306780000002
MDG,2000,0.400169825
MDV,2000,2.7337346719999998
MEA,2000,4.56532665
MEX,2000,14.23448136
MHL,2000,0.8807361140000001
MIC,2000,4.514284136000001
MKD,2000,5.688368351
MLI,2000,0.094989743
MLT,2000,29.07289563
MMR,2000,0.028675269
MNA,2000,2.185751686
MNG,2000,6.44860429
MNP,2000,5.221659443
MOZ,2000,0.288308551
MRT,2000,0.581700611
MUS,2000,15.18801497
MWI,2000,0.43951084100000004
MYS,2000,22.08196624
NAC,2000,37.84620377
NAM,2000,4.569337184
NCL,2000,22.98901362
NER,2000,0.01814402
NGA,2000,0.024533084
NIC,2000,1.7811919669999998
NLD,2000,67.53028408
NOR,2000,71.65452385
NPL,2000,0.042713140999999996
NRU,2000,11.60878398
NZL,2000,39.95854884
OED,2000,45.413446
OMN,2000,7.142942177999999
OSS,2000,11.79532342
PAK,2000,0.21531916199999998
PAN,2000,13.5431214
PER,2000,4.814284565
PHL,2000,8.275694013999999
PNG,2000,0.146385192
POL,2000,17.49890739
PRE,2000,0.35442622
PRI,2000,35.92568466
PRK,2000,0.0
PRT,2000,64.72641067
PRY,2000,15.41948162
PSE,2000,0.219478704
PSS,2000,3.1492059830000003
PST,2000,47.77180219
PYF,2000,16.57761565
QAT,2000,20.39873883
ROU,2000,11.28857885
RUS,2000,2.228887102
RWA,2000,0.491575096
SAS,2000,0.331476117
SAU,2000,6.65839844
SDN,2000,0.06870920400000001
SEN,2000,2.55417222
SGP,2000,68.19280141
SLB,2000,0.278922115
SLE,2000,0.260438763
SLV,2000,12.62968891
SMR,2000,52.81115724
SOM,2000,0.90168744
SSA,2000,1.716557926
SSF,2000,1.7202509519999998
SST,2000,11.01286116
STP,2000,0.0
SUR,2000,8.716018083
SVK,2000,23.03551389
SVN,2000,61.15563735
SWE,2000,71.74688458
SWZ,2000,3.282161453
SYC,2000,32.05220011
SYR,2000,0.18280591
TCD,2000,0.065823693
TEA,2000,5.752866844
TEC,2000,7.652288513999999
TGO,2000,1.015351712
THA,2000,4.854442805
TJK,2000,0.018660495
TKM,2000,0.16607128300000001
TLA,2000,12.34069512
TMN,2000,2.208690345
TON,2000,0.18372408699999998
TSA,2000,0.331476117
TSS,2000,1.7202509519999998
TTO,2000,12.77351669
TUN,2000,1.2274485370000001
TUR,2000,25.51131485
TUV,2000,0.0
TZA,2000,0.329912553
UGA,2000,0.5366261179999999
UKR,2000,1.675927027
UMC,2000,7.929378817000001
URY,2000,12.37408637
USA,2000,38.86183584
UZB,2000,0.214485654
VCT,2000,2.190492095
VEN,2000,22.51600355
VIR,2000,32.19219661
VNM,2000,0.986803822
VUT,2000,0.197327163
WLD,2000,12.04265349
WSM,2000,1.433042521
YEM,2000,0.18405346399999997
ZAF,2000,18.54441859
ZMB,2000,0.949054642
ZWE,2000,2.242490559
ABW,2001,57.05182028
AFG,2001,0.0
AGO,2001,0.442588771
ALB,2001,12.54591489
AND,2001,43.70145973
ARB,2001,5.650420529
ARE,2001,57.81003470000001
ARG,2001,18.08631275
ARM,2001,0.836008414
ASM,2001,3.6858481210000003
ATG,2001,32.37838678
AUS,2001,57.99526035
AUT,2001,80.77554402
AZE,2001,8.905373454
BDI,2001,0.512079834
BEL,2001,74.59042376
BEN,2001,1.76635179
BFA,2001,0.6378286670000001
BGD,2001,0.399727257
BGR,2001,19.54429513
BHR,2001,42.94877033
BHS,2001,20.01037612
BIH,2001,11.84155449
BLR,2001,1.4098802
BLZ,2001,15.35110933
BMU,2001,20.40900672
BOL,2001,9.089692765
BRA,2001,16.22257852
BRB,2001,19.49027523
BRN,2001,42.05579442
BTN,2001,0.0
BWA,2001,19.84047082
CAF,2001,0.295538603
CAN,2001,34.4850221
CEB,2001,32.43919034
CHE,2001,73.48748859
CHL,2001,32.8741032
CHN,2001,11.14746235
CIV,2001,4.322932867
CMR,2001,2.619733554
COD,2001,0.309734682
COG,2001,4.66137735
COL,2001,8.11124721
COM,2001,0.0
CPV,2001,7.231202477
CRI,2001,8.104561295
CSS,2001,18.60757946
CUB,2001,0.076840626
CYM,2001,38.69352452
CYP,2001,44.55776045
CZE,2001,67.63845379
DEU,2001,68.90524620000001
DJI,2001,0.40926856899999997
DMA,2001,11.0678859
DNK,2001,73.91039895
DOM,2001,14.77079818
DZA,2001,0.317949718
EAP,2001,9.692228438999999
EAR,2001,4.66357071
EAS,2001,15.70332899
ECA,2001,9.974537894
ECS,2001,42.12864467
ECU,2001,6.652529252000001
EGY,2001,3.9824576289999998
EMU,2001,71.98653618
ERI,2001,0.0
ESP,2001,71.77187864
EST,2001,46.79068497
ETH,2001,0.040346586000000004
EUU,2001,65.10278564
FCS,2001,0.99192159
FIN,2001,80.29238472
FJI,2001,9.943545167
FRA,2001,62.30182837
FRO,2001,52.10332574
FSM,2001,0.0
GAB,2001,11.92365996
GBR,2001,78.28085811
GEO,2001,7.012531362000001
GHA,2001,1.233982328
GIB,2001,31.00120246
GIN,2001,0.661393184
GMB,2001,4.050147271
GNB,2001,0.0
GNQ,2001,2.374672691
GRC,2001,71.52339804
GRD,2001,6.2121667039999995
GRL,2001,28.19606938
GTM,2001,9.61380454
GUM,2001,20.8438565
GUY,2001,10.10727235
HIC,2001,58.07140526
HKG,2001,86.67003162
HND,2001,3.519432718
HPC,2001,1.077521328
HRV,2001,39.81329719
HTI,2001,1.062863559
HUN,2001,48.73159222
IBD,2001,8.460173229
IBT,2001,6.803843211
IDA,2001,0.758383844
IDB,2001,0.850302875
IDN,2001,3.041097585
IDX,2001,0.7114685909999999
IND,2001,0.608372045
IRL,2001,77.29855853
IRN,2001,3.141280503
IRQ,2001,0.0
ISL,2001,87.70762123
ISR,2001,90.75919914
ITA,2001,90.10262426
JAM,2001,22.35112547
JOR,2001,16.59136004
JPN,2001,58.58344329
KAZ,2001,3.903366855
KEN,2001,1.8265638640000001
KGZ,2001,0.544043769
KHM,2001,1.801295048
KIR,2001,0.46011019299999995
KNA,2001,4.708625754
KOR,2001,60.88429049
KWT,2001,41.74047988
LAC,2001,15.29417148
LAO,2001,0.546160498
LBN,2001,19.21207236
LBR,2001,0.06770648
LBY,2001,0.918569207
LCA,2001,1.7069269619999998
LCN,2001,16.04760105
LDC,2001,0.534495669
LIC,2001,0.5014664529999999
LIE,2001,32.78493085
LKA,2001,3.530412078
LMC,2001,1.9146959119999998
LMY,2001,6.491031101
LSO,2001,2.799964632
LTE,2001,11.707175099999999
LTU,2001,29.30653136
LUX,2001,92.92727364
LVA,2001,27.8474138
MAC,2001,44.40697085
MAR,2001,16.38290509
MCO,2001,44.04681244
MDA,2001,5.373656616
MDG,2001,0.907082079
MDV,2001,6.599232988
MEA,2001,7.535831089
MEX,2001,21.69288102
MHL,2001,0.9509548440000001
MIC,2001,7.05964129
MKD,2001,10.92962647
MLI,2001,0.212897903
MLT,2001,60.40855049
MMR,2001,0.048006230999999996
MNA,2001,4.340458723999999
MNG,2001,8.059223306
MNP,2001,22.63335677
MOZ,2001,0.837739756
MRT,2001,4.08758881
MUS,2001,22.81699649
MWI,2001,0.48749125299999996
MYS,2001,31.14835267
NAC,2001,44.10104128
NAM,2001,5.845349382999999
NCL,2001,30.66327153
NER,2001,0.018091515
NGA,2001,0.212498925
NIC,2001,3.197226398
NLD,2001,76.16377309
NOR,2001,79.43587924
NPL,2001,0.070998171
NRU,2001,14.68428781
NZL,2001,58.54757489
OED,2001,53.866682999999995
OMN,2001,14.07430711
OSS,2001,16.50733708
PAK,2001,0.508709501
PAN,2001,15.37848324
PER,2001,6.6915367329999995
PHL,2001,15.26135878
PNG,2001,0.179090618
POL,2001,25.966181
PRE,2001,0.8078234559999999
PRI,2001,44.3604821
PRK,2001,0.0
PRT,2001,77.14134782
PRY,2001,21.18470781
PSE,2001,5.315582599
PSS,2001,4.446061544
PST,2001,56.06212504
PYF,2001,27.47712621
QAT,2001,28.93098021
ROU,2001,17.48626494
RUS,2001,5.314723089
RWA,2001,0.789682518
SAS,2001,0.600388916
SAU,2001,11.92606091
SDN,2001,0.30171236
SEN,2001,3.007252615
SGP,2001,73.37487384
SLB,2001,0.228096164
SLE,2001,0.565725551
SLV,2001,14.47243347
SMR,2001,57.00417086
SOM,2001,0.9252481159999999
SSA,2001,2.490954614
SSF,2001,2.496025243
SST,2001,16.15330425
STP,2001,0.0
SUR,2001,18.25510566
SVK,2001,39.7654478
SVN,2001,73.96799233
SWE,2001,80.67169016
SWZ,2001,5.42615545
SYC,2001,44.5106414
SYR,2001,1.19285046
TCD,2001,0.253513145
TEA,2001,9.814497296
TEC,2001,11.73123186
TGO,2001,1.876518375
THA,2001,11.88242923
TJK,2001,0.025797208999999998
TKM,2001,0.179072116
TLA,2001,16.17466369
TMN,2001,4.3289829619999995
TON,2001,0.23962553399999997
TSA,2001,0.600388916
TSS,2001,2.496025243
TTO,2001,20.13994615
TUN,2001,3.973982589
TUR,2001,30.4910626
TUV,2001,0.0
TZA,2001,0.801376008
UGA,2001,1.162492812
UKR,2001,4.5960070360000005
UMC,2001,12.14625231
URY,2001,15.63660267
USA,2001,45.14982121
UZB,2001,0.509834036
VCT,2001,6.943723586
VEN,2001,26.26170594
VIR,2001,37.72161449
VNM,2001,1.5496114380000001
VUT,2001,0.184970854
WLD,2001,15.47809983
WSM,2001,1.425378581
YEM,2001,0.825058168
ZAF,2001,23.6706132
ZMB,2001,1.133537339
ZWE,2001,2.633380281
ABW,2002,65.05811016
AFG,2002,0.1106157
AGO,2002,0.7991133490000001
ALB,2002,27.22166012
AND,2002,46.81009008
ARB,2002,8.378907927
ARE,2002,69.79668429
ARG,2002,17.42684502
ARM,2002,2.351665042
ASM,2002,3.446174678
ATG,2002,48.79621943
AUS,2002,65.30467336
AUT,2002,82.8086898
AZE,2002,9.59519327
BDI,2002,0.775643251
BEL,2002,78.16562364
BEN,2002,2.998741398
BFA,2002,0.903051305
BGD,2002,0.81145496
BGR,2002,33.02147316
BHR,2002,52.91329885
BHS,2002,39.57583046
BIH,2002,19.91760891
BLR,2002,4.746908015
BLZ,2002,19.7154487
BMU,2002,45.69270135
BOL,2002,11.70484697
BRA,2002,19.42823093
BRB,2002,35.54649355
BRN,2002,44.30650957
BTN,2002,0.0
BWA,2002,19.49171732
CAF,2002,0.331393367
CAN,2002,38.07781081
CEB,2002,44.11032346
CHE,2002,79.4460317
CHL,2002,39.81221097
CHN,2002,15.75742107
CIV,2002,5.960338191
CMR,2002,4.288568703
COD,2002,1.122882079
COG,2002,6.700122977
COL,2002,11.24539087
COM,2002,0.0
CPV,2002,9.696106341
CRI,2002,12.25279663
CSS,2002,31.08900653
CUB,2002,0.159388895
CYM,2002,41.89543781
CYP,2002,58.55863808
CZE,2002,83.98320136
DEU,2002,72.51844181
DJI,2002,2.008188052
DMA,2002,17.43058837
DNK,2002,83.34111016
DOM,2002,19.49127648
DZA,2002,1.41341221
EAP,2002,13.9852457
EAR,2002,6.056335903
EAS,2002,20.17777147
ECA,2002,15.08294172
ECS,2002,47.77812246
ECU,2002,11.87556706
EGY,2002,6.287609004
EMU,2002,76.77212418
ERI,2002,0.0
ESP,2002,79.98885724
EST,2002,63.71444358
ETH,2002,0.071809949
EUU,2002,71.272363
FCS,2002,1.525016344
FIN,2002,86.63830623
FJI,2002,11.02719756
FRA,2002,64.52020043
FRO,2002,73.54392056
FSM,2002,0.09343174800000001
GAB,2002,21.67862673
GBR,2002,82.97838392
GEO,2002,11.82600924
GHA,2002,1.9103414090000002
GIB,2002,37.90106535
GIN,2002,1.057200299
GMB,2002,7.1211833129999995
GNB,2002,0.0
GNQ,2002,4.860385429
GRC,2002,83.2946338
GRD,2002,7.288148677000001
GRL,2002,35.25248593
GTM,2002,12.91755782
GUM,2002,44.85417621
GUY,2002,10.66073747
HIC,2002,63.65121411
HKG,2002,95.43329939
HND,2002,4.712014911
HPC,2002,1.691951073
HRV,2002,52.60932085
HTI,2002,1.599241503
HUN,2002,67.72813346
IBD,2002,11.69927121
IBT,2002,9.463875664
IDA,2002,1.409131348
IDB,2002,1.734560719
IDN,2002,5.382829775
IDX,2002,1.243276284
IND,2002,1.189041948
IRL,2002,76.76564829
IRN,2002,3.387307587
IRQ,2002,0.08021845400000001
ISL,2002,91.27638621
ISR,2002,102.1184693
ITA,2002,94.78421194
JAM,2002,46.23273898
JOR,2002,22.93550774
JPN,2002,63.42667271
KAZ,2002,6.857552803
KEN,2002,3.517217291
KGZ,2002,1.0634915520000001
KHM,2002,3.006869827
KIR,2002,0.5669778360000001
KNA,2002,11.07051921
KOR,2002,67.38082966
KWT,2002,57.41702024
LAC,2002,18.13997257
LAO,2002,1.004142178
LBN,2002,18.53338131
LBR,2002,0.165304065
LBY,2002,1.2655735609999998
LCA,2002,8.979748042999999
LCN,2002,18.98100864
LDC,2002,1.002744372
LIC,2002,0.950653073
LIE,2002,33.65506656
LKA,2002,4.886053138
LMC,2002,2.9857478310000003
LMY,2002,9.062392878999999
LSO,2002,6.796286781
LTE,2002,16.59584912
LTU,2002,47.77013687
LUX,2002,106.59731459999999
LVA,2002,39.32193798
MAC,2002,61.52519601
MAR,2002,21.04470828
MCO,2002,45.33926721
MDA,2002,8.094934937
MDG,2002,0.972316507
MDV,2002,14.24235008
MEA,2002,10.26484214
MEX,2002,25.49867503
MHL,2002,1.054038572
MIC,2002,9.843970756000001
MKD,2002,17.83108045
MLI,2002,0.395751461
MLT,2002,69.43729654
MMR,2002,0.10058661699999999
MNA,2002,5.951967978
MNG,2002,8.84060753
MNP,2002,29.33413215
MOZ,2002,1.357689701
MRT,2002,8.899538857000001
MUS,2002,28.91733482
MWI,2002,0.734586548
MYS,2002,37.39612434
NAC,2002,48.25456423
NAM,2002,8.101438652999999
NCL,2002,35.47955047
NER,2002,0.47203511299999995
NGA,2002,1.2201383190000001
NIC,2002,4.545566019
NLD,2002,75.10697312
NOR,2002,83.36964716
NPL,2002,0.08849522800000001
NZL,2002,61.79340665
OED,2002,58.99707051
OMN,2002,19.82989972
OSS,2002,21.43741646
PAK,2002,1.135766906
PAN,2002,16.69779638
PER,2002,8.512400738
PHL,2002,18.90610486
PLW,2002,12.51718694
PNG,2002,0.245957242
POL,2002,36.11057307
PRE,2002,1.5772456080000001
PRI,2002,44.94499401
PRK,2002,0.0
PRT,2002,83.47786301
PRY,2002,30.13429955
PSE,2002,7.443484991
PSS,2002,5.283530463
PST,2002,61.06198454
PYF,2002,20.98629565
QAT,2002,41.61590218
ROU,2002,23.38592942
RUS,2002,12.12593129
RWA,2002,0.9776956609999999
SAS,2002,1.164093035
SAU,2002,22.96671917
SDN,2002,0.53902743
SEN,2002,5.381808627000001
SGP,2002,80.71787992
SLB,2002,0.229427327
SLE,2002,1.349237962
SLV,2002,14.90771093
SMR,2002,59.48181012
SOM,2002,1.052482902
SSA,2002,3.574050764
SSF,2002,3.580002583
SST,2002,22.54516438
STP,2002,1.342855399
SUR,2002,22.47099443
SVK,2002,54.13549916
SVN,2002,83.89582276
SWE,2002,89.10725716
SWZ,2002,6.672822673
SYC,2002,53.20242159
SYR,2002,2.3412854309999998
TCA,2002,38.96349862
TCD,2002,0.37918967200000003
TEA,2002,14.16178793
TEC,2002,17.3710205
TGO,2002,3.177545025
THA,2002,27.23605223
TJK,2002,0.20538778800000002
TKM,2002,0.177288311
TLA,2002,19.16591521
TMN,2002,5.9343517420000005
TON,2002,3.387126093
TSA,2002,1.164093035
TSS,2002,3.580002583
TTO,2002,20.57385886
TUN,2002,5.818249379
TUR,2002,35.80165263
TUV,2002,0.0
TZA,2002,1.717454764
UGA,2002,1.5627845340000002
UKR,2002,7.696397252000001
UMC,2002,16.68718346
URY,2002,15.43962189
USA,2002,49.35962707
UZB,2002,0.734926284
VCT,2002,9.234298824
VEN,2002,26.06289906
VGB,2002,37.86265323
VIR,2002,41.5895211
VNM,2002,2.33323338
VUT,2002,2.526815182
WLD,2002,18.51632367
WSM,2002,1.5305515090000001
YEM,2002,2.638663812
ZAF,2002,29.68955349
ZMB,2002,1.267734493
ZWE,2002,2.833953334
ABW,2003,72.10282734
AFG,2003,0.84456353
AGO,2003,1.931409682
ALB,2003,35.27876478
AND,2003,70.90951327
ARB,2003,11.39056777
ARE,2003,80.07503909
ARG,2003,20.58984504
ARM,2003,3.789979363
ASM,2003,3.5291745089999997
ATG,2003,58.13366961
AUS,2003,73.10883938
AUT,2003,88.96932087
AZE,2003,12.64256976
BDI,2003,0.926307331
BEL,2003,82.59725088
BEN,2003,3.140393229
BFA,2003,1.88147871
BGD,2003,1.012674358
BGR,2003,44.858137400000004
BHR,2003,56.90310103
BHS,2003,39.03439158
BIH,2003,28.56833006
BLR,2003,11.5504996
BLZ,2003,22.41922613
BMU,2003,60.65844745
BOL,2003,14.35963863
BRA,2003,25.50654987
BRB,2003,51.03361292
BRN,2003,50.20337227
BTN,2003,0.35916851299999997
BWA,2003,25.65604896
CAF,2003,1.030614135
CAN,2003,42.20966635
CEB,2003,54.02372729999999
CHE,2003,85.14989422
CHL,2003,45.8576693
CHN,2003,20.52400801
CIV,2003,7.2768430660000005
CMR,2003,6.410384227000001
COD,2003,2.423356236
COG,2003,9.686162466
COL,2003,14.91231688
COM,2003,0.34292906
CPV,2003,11.85562199
CRI,2003,18.69090043
CSS,2003,42.66910801
CUB,2003,0.31485816899999997
CYM,2003,45.11923143
CYP,2003,76.32480288
CZE,2003,94.81935781
DEU,2003,79.39777279
DJI,2003,3.027746001
DMA,2003,33.93152639
DNK,2003,88.49319320000001
DOM,2003,23.63659968
DZA,2003,4.484626702
EAP,2003,18.37300941
EAR,2003,8.311235515
EAS,2003,24.5600055
ECA,2003,23.30887752
ECS,2003,55.26080833
ECU,2003,17.93731308
EGY,2003,7.960786365
EMU,2003,82.76290695
ERI,2003,0.0
ESP,2003,87.37778941
EST,2003,76.49749546
ETH,2003,0.071114846
EUU,2003,78.28544837
FCS,2003,2.498007296
FIN,2003,90.8177069
FJI,2003,13.46467731
FRA,2003,69.21311352
FRO,2003,80.16950582
FSM,2003,5.4901263789999994
GAB,2003,22.72808198
GBR,2003,91.09287534
GEO,2003,16.77838907
GHA,2003,3.833819455
GIB,2003,48.8404239
GIN,2003,1.273835432
GMB,2003,10.29708433
GNB,2003,0.09935284300000001
GNQ,2003,6.043712791
GRC,2003,79.65321684
GRD,2003,40.66439114
GRL,2003,52.45997037
GTM,2003,16.27758555
GUM,2003,50.59695531
GUY,2003,18.51389599
HIC,2003,69.64196141
HKG,2003,109.28706319999999
HND,2003,5.3383756060000005
HPC,2003,2.760708143
HRV,2003,57.81181824
HTI,2003,3.595463604
HUN,2003,78.33860647
IBD,2003,15.79971537
IBT,2003,12.83167006
IDA,2003,2.282912444
IDB,2003,2.660633376
IDN,2003,8.395123044
IDX,2003,2.090243147
IND,2003,3.0309760239999997
IRL,2003,87.93801927
IRN,2003,5.064191448
IRQ,2003,0.311957742
ISL,2003,97.12382619
ISR,2003,105.4153034
ITA,2003,98.61965832
JAM,2003,58.180352600000006
JOR,2003,24.38913661
JPN,2003,67.66835986
KAZ,2003,8.812757527999999
KEN,2003,4.5872001430000005
KGZ,2003,2.758116537
KHM,2003,3.876646555
KIR,2003,0.5921089660000001
KNA,2003,48.09163643
KOR,2003,69.60450404
KWT,2003,65.69128979999999
LAC,2003,22.43634569
LAO,2003,2.0133090890000003
LBN,2003,18.12652747
LBR,2003,1.5355576659999999
LBY,2003,2.259566551
LCA,2003,61.67071575
LCN,2003,23.29235256
LDC,2003,1.6870553659999998
LIC,2003,1.853406492
LIE,2003,73.15288954
LKA,2003,7.248233032000001
LMC,2003,4.956222508
LMY,2003,12.35932149
LSO,2003,6.240251928999999
LTE,2003,22.08008615
LTU,2003,61.56948657
LUX,2003,120.49485609999999
LVA,2003,52.889435899999995
MAC,2003,79.10879793
MAR,2003,24.71174383
MCO,2003,45.48909601
MDA,2003,11.40452316
MDG,2003,1.6416672559999999
MDV,2003,21.95894715
MEA,2003,13.31367243
MEX,2003,29.19810068
MHL,2003,1.118677043
MIC,2003,13.38692649
MKD,2003,37.79050231
MLI,2003,2.063166925
MLT,2003,72.34264417
MMR,2003,0.138148529
MNA,2003,8.297429156
MNG,2003,12.92145618
MNP,2003,32.1310853
MOZ,2003,2.254175913
MRT,2003,12.28336789
MUS,2003,38.24708807
MWI,2003,1.125933017
MYS,2003,45.03859071
NAC,2003,54.13331735
NAM,2003,11.90298422
NCL,2003,42.36228647
NER,2003,0.651210501
NGA,2003,2.38776189
NIC,2003,8.81888877
NLD,2003,81.4766985
NOR,2003,88.85634163
NPL,2003,0.32641209600000004
NZL,2003,64.61848367
OED,2003,64.70108866
OMN,2003,24.89349023
OSS,2003,24.78192299
PAK,2003,1.5705447940000001
PAN,2003,21.57667944
PER,2003,10.70553414
PHL,2003,27.102981099999997
PLW,2003,19.80917765
PNG,2003,0.281197813
POL,2003,45.26637966
PRE,2003,2.6731194030000003
PRI,2003,46.77673718
PRK,2003,0.0
PRT,2003,95.90677966
PRY,2003,31.428197100000002
PSE,2003,7.67290408
PSS,2003,7.500996109
PST,2003,66.86517104
PYF,2003,23.78285972
QAT,2003,55.22757807
ROU,2003,32.41144607
RUS,2003,24.98783944
RWA,2003,1.527609449
SAS,2003,2.669940676
SAU,2003,32.23198617
SDN,2003,1.448593733
SEN,2003,7.422335051
SGP,2003,86.62642506
SLB,2003,0.237127447
SLE,2003,2.176744401
SLV,2003,19.1821026
SMR,2003,59.16952594
SOM,2003,2.03761187
SSA,2003,4.952328273
SSF,2003,4.958577887
SST,2003,27.60388386
STP,2003,3.2038028119999997
SUR,2003,34.53730156
SVK,2003,68.12753874
SVN,2003,87.48826629
SWE,2003,98.31942048
SWZ,2003,8.31050389
SYC,2003,57.36977042
SYR,2003,6.804395283
TCA,2003,77.40993963
TCD,2003,0.69341351
TEA,2003,18.60499634
TEC,2003,25.64521795
TGO,2003,4.570052483
THA,2003,33.48869849
TJK,2003,0.7279165
TKM,2003,0.197326184
TLA,2003,23.577535100000002
TLS,2003,2.117815497
TMN,2003,8.304811074
TON,2003,11.24622197
TSA,2003,2.669940676
TSS,2003,4.958577887
TTO,2003,26.20463882
TUN,2003,19.28081038
TUR,2003,42.19668231
TUV,2003,0.0
TZA,2003,3.572039702
UGA,2003,2.987500035
UKR,2003,13.65772731
UMC,2003,21.87941571
URY,2003,14.969304999999999
USA,2003,55.42732036
UZB,2003,1.245926994
VCT,2003,58.07562358
VEN,2003,27.454697200000002
VIR,2003,45.49649317
VNM,2003,3.3316462060000003
VUT,2003,3.920405712
WLD,2003,22.22038387
WSM,2003,5.916026232999999
YEM,2003,3.5562918089999997
ZAF,2003,36.0879498
ZMB,2003,2.140938991
ZWE,2003,3.0349207289999995
ABW,2004,99.64754854
AFG,2004,2.426528361
AGO,2004,3.944952979
ALB,2004,40.56791669
AND,2004,76.5515975
ARB,2004,16.53201764
ARE,2004,90.52608165
ARG,2004,35.10441866
ARM,2004,6.775340585
ASM,2004,3.7700440680000002
ATG,2004,67.21768572
AUS,2004,82.89884796
AUT,2004,97.26408257
AZE,2004,17.23910888
BDI,2004,1.41004387
BEL,2004,87.13361692
BEN,2004,5.926732425
BFA,2004,3.038539606
BGD,2004,2.030536864
